;Player_Name;Transcription_Text
0;MATT;Hello, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;MATT;First and foremost, we are super excited that we actually have in the flesh here with us tonight the wonderful Ashley Johnson!
2;MATT;(cheering)
3;ASHLEY;So glad.
4;MATT;We missed you so much.
5;ASHLEY;I missed you.
6;ASHLEY;Everybody.
7;LIAM;You are not allowed to go.
8;LAURA;Yeah, we're going to put her in a locked room.
9;ASHLEY;I'd be okay with it.
10;LIAM;You'll eat your rice and play Dungeons and Dragons.
11;MATT;I'm glad you could join us here for this.
12;MATT;All right, so next up I believe, Laura, we have some new merch?
13;MATT;Apparently, which I forgot about until you showed me before the show.
14;LAURA;I was just showing this off before the stream.
15;LAURA;We have this amazing Matthew Mercer shirt.
16;LAURA;(cheering) It's kind of wrinkly because I was sitting on it but...
17;MATT;I have a shirt.
18;LAURA;So hey, that's in the store.
19;LAURA;That's in the store right now.
20;TRAVIS;It's got the logo on the back too.
21;ASHLEY;You have a t-shirt.
22;LAURA;And it's subtle, I like that anybody that doesn't know what it is would just think it's a cool silhouette shirt.
23;LAURA;And then anybody that does know what it is, it's like they're in.
24;TRAVIS;Is that the kind DM shirt, or is that the evil sarcastic--
25;LAURA;He's smirking evilly.
26;LAURA;It's an evil smirk.
27;LIAM;You know the meme, when the dungeon master smiles, it's too late.
28;MATT;Exactly.
29;MATT;I really like it.
30;MATT;I think it's inspired reminiscent of another project I work on.
31;MATT;And it makes me happy.
32;LAURA;That's what inspired us to do it.
33;LIAM;By the time he's smiling, you're already getting choked out.
34;MATT;Good times.
35;MATT;Next up, just a reminder, we have the Critical Role Vox Machina Origins comic book available on Comixology, on Dark Horse.
36;MATT;Apparently, where it is at now?
37;LIAM;It's the second highest rated comic book on Comixology at the moment.
38;LAURA;Because Critters are awesome.
39;TALIESIN;Sitting at nine on the current bestseller list.
40;LAURA;Of all time?
41;SAM;Of all time.
42;LIAM;On Comixology.
43;MARISHA;We have the best fans.
44;TRAVIS;Yeah, pretty much.
45;TALIESIN;It's a good book!
46;MARISHA;It's so good.
47;MATT;Next one is coming soon.
48;LIAM;We saw it.
49;MATT;Excited for you guys.
50;TALIESIN;It's got so much.
51;MATT;We'll have information soon on when the next comic comes out next month.
52;MATT;Don't forget we have Talks Machina next Tuesday to discuss this episode.
53;MATT;Next Tuesday at 7:00pm Pacific with our fantastic host Brian Foster to discuss Travis' third testicle.
54;TALIESIN;Oh, they found out about that.
55;MATT;Yeah.
56;MATT;It's on the list here.
57;MATT;Also, don't forget it's the last week of September so if you haven't had a chance yet and you always wanted to go ahead and join the Geek and Sundry Twitch community and subscribe, or any other Twitch community that you've been waiting for, they're half off this month.
58;MATT;So now's the time to jump in.
59;MATT;Laura and Travis, you're going to be at a convention in Atlanta this weekend.
60;LAURA;Why yes, we leave tomorrow morning actually.
61;TRAVIS;Bright and early, Anime Weekend Atlanta.
62;TRAVIS;We're there Friday, Saturday, Sunday, come down, see us and throw things in our face.
63;TRAVIS;That'd be great.
64;LAURA;And we're also going to be in Australia in a couple weeks, or this November.
65;SAM;Ashley, what's going on with you?
66;SAM;Anything to plug?
67;SAM;Any other projects that you're working on?
68;LAURA;Are you working on any kind of shows or anything?
69;MARISHA;Yeah, it seems like you've been so busy.
70;ASHLEY;I just didn't want to come.
71;ASHLEY;I've just got other things to do.
72;ASHLEY;Shop online.
73;ASHLEY;I'm just busy, guys.
74;ASHLEY;Looking at Cute Emergency on Twitter, there's just so many more important things to do than this.
75;ASHLEY;Just kidding, that's not true.
76;MARISHA;You do retweet Cute Emergency quite a lot.
77;TALIESIN;You're how I found Cute Emergency.
78;ASHLEY;Oh really?
79;ASHLEY;That makes me so glad.
80;ASHLEY;We love aminals.
81;MATT;All righty.
82;MATT;Well then, without further ado.
83;MATT;Let's go ahead and dive into tonight's episode of Critical Role.
84;MATT;[dramatic music]
85;LIAM;--me, daddy.
86;MATT;Little late on the draw there, bud.
87;MARISHA;Like, unfashionably late.
88;LIAM;What an accident that was.
89;LIAM;Oh no!
90;MATT;Welcome back.
91;MATT;So last we left off, Vox Machina had made their way through the innards of the undead risen primordial earth titan.
92;MATT;On its shoulders was held the long-abandoned until recently city of Thar Amphala, from the Shadowfell.
93;MATT;A city that once held the armies of Vecna, the Undying King who has since risen once more, and achieved godhood in recent days.
94;MATT;"You traversed to this titan, through its innards up into the city of Thar Amphala; which you notice the outer wall currently manages to maintain an arcane dome that holds at bay any of the outward assailing forces of the wyvern riders or Devo'ssa, the brass dragon."
95;MATT;Where the inside of it contains, in wait, a cloud of various gloomstalkers and a skeletal dragon that just peruse the city in safety as you make your way through the streets in search of the recently reassembled and standing tower of Entropis.
96;MATT;Now upon seeking a sword that you were notified had historical binds to the hatred of Vecna and hopefully his downfall, the Sword of Kas, you went seeking this weapon, long ago discarded and bound within a buried catacomb within a pit of acid along with various corpses left over from an ancient war.
97;MATT;And in doing so, unfortunately notified Vecna of your arrival.
98;MATT;As Vex passed through into the ethereal plane, the ring that kept any sort of scrying at bay was lost.
99;MATT;And both Vax and Keyleth came to his attention.
100;MATT;All of you managed to flee back to Scanlan's mansion where the rest were in wait.
101;MATT;However, with a notification fresh at hand, the skeletal dragon swooped into the chamber where the mansion was set, on its back riding Lady Delilah Briarwood and the re-risen Sylas Briarwood.
102;MATT;The mansion was dispelled, you were exited from the pocket plane and barely maneuvering, due to a very lucky roll, having your Plane Shift dispelled you made your way into the Feywild as a Hail Mary.
103;MATT;And through a dick-drawing, made contact with the one archfey that you had encountered in your previous journeys, Artagan.
104;MATT;Upon being summoned, and your knowledge of the strange time-altering nature of exiting the Feywild, you asked if it was within his power to ensure the condensing of the time passage when you were to return.
105;MATT;He agreed, under two conditions.
106;MATT;One, when this was all said and done, you would help him assemble a doorway in the Prime Material Plane, in which he could visit your space.
107;MATT;And two, upon realizing that Vax was of some undying or re-rising nature, wished to strangle him until dead.
108;MATT;You agreed, and shortly thereafter Vax expired into ashes and you all spent time awaiting his return.
109;MATT;We've left off with the return of Vax, but if there's anything you wanted to do over that period of time before his arrival, now would be the time to do it.
110;SAM;Before his arrival?
111;TRAVIS;When he walks back.
