;Player_Name;Transcription_Text
0;MATT;Hello and good evening, everyone, and welcome to tonight's episode of Critical Role, a show where a bunch of us nerdy-ass voice actors play D&D, Dungeons & Dragons.
1;MATT;Roll dice and kill monsters and sometimes maybe get killed themselves.
2;MATT;I don't know.
3;MATT;(yelling) Because it's fun to set the tone.
4;MATT;It's fun.
5;MATT;But yeah, so anyway.
6;MATT;Thank you guys for joining us, old and new, welcome to our chaos.
7;MATT;We have a few announcements to get through before we start tonight's game.
8;MATT;First and foremost, for those who haven't seen, we've been putting up Spotify playlists compiled by our different players here.
9;MATT;And this week we had Vex, Laura, put up her playlist.
10;MATT;Which is awesome.
11;MATT;If you want to say something about your playlist and some cool stuff they can look forward to?
12;LAURA;Just that it's the coolest.
13;LAURA;No, it's actually weirdly personal to put it together and put it up.
14;LAURA;It feels like you're baring your soul.
15;LAURA;So I hope you guys enjoy my soul.
16;LAURA;And also, song three, which is like... everything.
17;MARISHA;That one might have made me cry a little bit.
18;LAURA;Right?
19;MARISHA;Yeah, just a little.
20;LAURA;I may or may not have been thinking of the Critters while I was picking that song.
21;LAURA;Just so you guys know.
22;TALIESIN;I'm so excited.
23;TALIESIN;I haven't heard yours yet.
24;SAM;Are we on?
25;MATT;We are on.
26;MATT;Hi.
27;MATT;Welcome, Sam.
28;SAM;Hi, guys.
29;LIAM;You're so early tonight.
30;SAM;(breathless) Oh yeah, sorry.
31;SAM;(laughter)
32;MARISHA;We're the beginning of the announcements.
33;MARISHA;It's great.
34;MARISHA;We were talking about the playlists.
35;SAM;Oh, I've got to finish mine.
36;MARISHA;Yeah!
37;MARISHA;You're almost done.
38;MARISHA;I will say, for those who have not gone and checked out any of the playlists, we have Vax and Percy up as well.
39;MARISHA;Definitely go do it, because all that little extra content that we put out is always kind of a litmus test, to see if people are going to be interested in it.
40;MARISHA;And if you guys go and actually visit the webpage at Geek & Sundry, then we get more content.
41;MARISHA;So the more you go visit it--
42;MATT;Make more stuff for you guys, yeah.
43;MARISHA;Yeah, the more that we can show the people upstairs that people do like our stuff and our content, the more you will get.
44;MARISHA;So please go check it out if you have not yet.
45;MARISHA;It helps.
46;TALIESIN;Here, actually, do this with me.
47;TALIESIN;Let's make a double rainbow gif, for later.
48;TALIESIN;(laughter)
49;LAURA;That's beautiful.
50;MATT;That's on you, CritRoleSource.
51;TALIESIN;That's on you, internet.
52;MARISHA;You're welcome.
53;MATT;Cool.
54;MATT;So that's awesome.
55;MATT;Next announcement, for those who haven't had a chance to see it.
56;MATT;A little over a year ago I Kickstarted a web series with a bunch of other really talented people.
57;MATT;Sean Becker, who is director of The Guild, directed it.
58;MATT;It's called Muzzled the Musical.
59;MATT;Ashly Burch, a bunch of great talented people from The Lizzie Bennet Diaries and a bunch of other web series, Juliet Landau is in it.
60;MATT;It's a great fun web series and it went live last week right before Halloween.
61;MATT;So we have our three-episode arc up on YouTube.
62;MATT;If you like musicals and you like fun silly dark, Doctor Horrible-style performances, then you're going to like this.
63;MATT;Check it out, see if you like it.
64;MATT;Let's see.
65;MATT;Oh yeah, tomorrow is BlizzCon.
66;MATT;BlizzCon, for all you crazy guys who are going or those who are watching on the digital online pass.
67;MATT;A bunch of us Critters will be wandering the halls, doing panels and all kinds of fun stuff.
68;MATT;Like, for me personally, I'll be there tomorrow at 4:30.
69;MATT;I think, Liam, you are on that as well?
70;LIAM;Yeah, same panel.
71;MATT;Yeah, The World of Warcraft Live panel.
72;MATT;We'll be there doing that.
73;MATT;And then doing a signing afterward.
74;MATT;What else you guys got going on at BlizzCon?
75;LIAM;I'm on three, so I think it's two on Friday and one on Saturday.
76;LIAM;I tweeted out the times.
77;LIAM;Don't remember them now, so just go check my feed if you want.
78;LIAM;I'll see you there.
79;MATT;Awesome.
80;ZAC;I'm going to have to do my job really quick and jump in on that.
81;ZAC;And say that tomorrow at 4:30PM PST here, we will be doing a live trailer watch and reveal with special guests.
82;ZAC;Laura and Travis are coming by.
83;ZAC;Alison Haislip and Ify Nwadiwe are going to be our hosts for that.
84;ZAC;And then we are going to have interviews with Duncan Jones the director and some of the cast and crew.
85;ZAC;It's going to be really cool, so tune in tomorrow, 4:30, for that.
86;TALIESIN;And then if you're at BlizzCon, I think we're going to be wandering around a little bit.
87;MARISHA;Yes, I'll be there.
88;TALIESIN;Yeah, I'll be there.
89;MARISHA;We'll be there.
90;MARISHA;Probably watching his panels.
91;MATT;Rock that out.
92;MATT;Cool.
93;MATT;Also, tonight is Critmas.
94;MATT;So for those who want to hang around.
95;MATT;(voice cracking) We have quite a cavalcade of presents.
96;LAURA;There's a lot of presents, you guys.
97;LIAM;Taliesin and I got here early and with Ryan we opened everything and it's an embarrassment of riches.
98;LAURA;They had to open it so that we wouldn't be opening the boxes.
99;TALIESIN;We tried not to peek.
100;LIAM;Some of the stuff I didn't see, some of the stuff Taliesin didn't see.
101;LIAM;So we're not completely spoiled, we're a little spoiled.
102;LAURA;We got a little spoiled.
103;LAURA;I got a little spoiled early, though.
104;MATT;Because of that.
105;LAURA;Somebody sent a new Trinket!
106;LAURA;Look at that, you guys!
107;MATT;Giant bear.
108;LAURA;Look at him.
109;LAURA;He's so cute.
110;LIAM;And please.
111;LIAM;I mean, we thought it was a corpse, at first, when we got it.
112;LIAM;Then, when we opened it up we got really excited and I had this, which I used to open it.
113;LIAM;We got really excited and took a bear out, and then it was a bear and we forgot about all the wrappings and the paper.
114;LIAM;So if you sent us the bear, please contact us now.
115;SAM;Wait, we don't know who sent it?
116;SAM;!
117;LIAM;Just contact us now.
118;LIAM;You're watching.
119;LIAM;Somebody is watching who knows that person, so just let us know.
120;MATT;Find them, post it in the chat room.
121;TALIESIN;Somewhere they're saying, That's my bear.
122;LAURA;Please!
123;LAURA;I have just been hugging it non-stop.
124;MATT;It was pretty amazing when it was wrapped up.
125;MATT;It looked like a body.
126;MATT;Like, straight up, season two Dexter.
127;MATT;It was pretty fantastic.
128;MARISHA;Which leads us to our next point.
129;MARISHA;Please don't send us bodies.
130;MATT;Please don't.
131;MATT;No bodies.
132;TALIESIN;Address it to me, if you do.
133;MATT;(laughs) He'll know what to do.
134;LIAM;I think if it had been the only package, we would have been able to focus better, but there were about a hundred packages, so it was difficult for us to focus.
135;LIAM;We were opening stuff for an hour and a half, so thanks in advance.
136;MATT;So thanks in advance for that.
137;MATT;Also, you will recognize a couple of new songs tonight.
138;MATT;We had the wonderful pleasure of having Bethesda approve us using Elder Scrolls music in our on-channel playlists.
139;MATT;So I have been able to go back and re-incorporate all of my old Elder Scrolls music that I used when we originally played off stream.
140;MATT;So that's really cool.
141;MATT;Thank you, Bethesda.
142;MATT;Thank you guys very much.
143;TALIESIN;Now ten percent more realistic: Critical Role.
144;MATT;Exactly.
145;MATT;Imagine that.
146;MATT;Really stoked about that.
147;TALIESIN;More authentic.
148;TALIESIN;Homebrew.
149;MATT;Just a reminder.
150;MATT;The How do you want to do this?
151;MATT;shirts are up.
152;MATT;I still have to get one for myself.
153;MATT;I think I should.
154;MATT;And we have the Critical Role necklace and awesome keychain, which I have not seen in person until tonight.
155;LAURA;They're really cool.
156;MATT;So we'll pass them around and we can each give it our blessing.
157;MATT;Each individual one is blessed by me.
158;MATT;That's not true, but you will still roll well while wearing one.
159;MATT;So that's exciting, and let's see what else we got.
160;MATT;Do you want to do the quick Wyrmwood thing?
161;MATT;Reminder from Wyrmwood?
162;LIAM;Yeah.
163;LIAM;We are friends with Wyrmwood Gaming, and you can still use the code CritRole to get free shipping on an order for your wood.
164;LIAM;Its beautiful wood.
165;LIAM;I have some black wood, but there's many different colors.
166;LAURA;I got this wood.
167;LIAM;They are really, really beautiful.
168;LIAM;So just share the nerd connections, everybody.
169;MARISHA;Pretty sexy.
170;LAURA;These are the Kickstarter boxes, though.
171;LAURA;These are what's being done now, or are those for sale right now?
172;LIAM;The Kickstarter boxes are not.
173;LIAM;The CritRole code will not work for these, but they'll work for these bad mama-jamas right here.
174;SAM;Which is really what you want.
175;LAURA;And these, too.
176;LAURA;These are deck boxes.
177;MATT;Yeah.
178;MATT;Thank you, Wyrmwood, for being so awesome and for putting that code together for our community.
179;LIAM;I have one personal thing.
180;MATT;Yes, please.
181;LIAM;I have a pilot on Amazon Prime called Everstar, where I play a little robot.
182;SAM;Is that true?
183;SAM;!
184;LIAM;And he's really uptight.
185;LIAM;Yeah, that's a pilot.
186;SAM;Oh, did the Amazon pilots launch today?
187;LIAM;They all launched, and I'm in a cute adventure cartoon for young girls and boys.
