;Player_Name;Transcription_Text
0;BRIAN;Good evening!
1;BRIAN;Welcome to a very special episode of Talks Machina: The Critmas episode!
2;BRIAN;I am your host, Brian Wayne Foster, and my guests tonight include this guy, this guy, this girl, this guy, that girl, and this guy.
3;BRIAN;All that and more tonight on Talks Machina.
4;BRIAN;Hit it, Denise.
5;BRIAN;(Talks Machina intro music) Well, folks.
6;BRIAN;It's that time of year again, where we pick up the pieces of what we spilled the year before.
7;BRIAN;Sometimes you have to sweep it under the rug.
8;BRIAN;Sometimes that rug is bearskin-colored.
9;BRIAN;Sometimes-- are we really just going?
10;BRIAN;(laughter)
11;SAM;Marisha caught in flagrante delicto!
12;BRIAN;She's going after the presents underneath the tree.
13;MARISHA;Keep Christmas going!
14;LAURA;Critmas!
15;LAURA;Say it right.
16;SAM;Praise be to Jesus Crit.
17;BRIAN;Guys.
18;BRIAN;How is everybody doing?
19;LAURA, MATT;Good, how are you?
20;BRIAN;Wonderful.
21;BRIAN;Merry Critmas, everyone.
22;SAM, LAURA;It's the holiday season.
23;SAM;We've got gifts.
24;SAM;We've got the spirit of Christmas.
25;SAM;There's a light snowfall.
26;SAM;When we were driving up, did you guys see that?
27;TALIESIN;That was ash, something was on fire.
28;BRIAN;Yeah, so the Warner Brothers tower was being drizzled with snow.
29;TRAVIS;Drizzled?
30;BRIAN;We'll cut it out.
31;BRIAN;(laughter) Is the music too loud, Denise?
32;SAM;Yes.
33;DENISE;No.
34;SAM;Don't you sass me, Denise.
35;SAM;(laughter)
36;BRIAN;When she has spoken, she has spoken.
37;BRIAN;It's over after that.
38;BRIAN;Tonight, we're going to do Critmas on the show.
39;BRIAN;There's not going to be a Critical Role on Thursday the 22nd.
40;BRIAN;Instead, we're going to open our Critmas presents and hang out, just have fun, and towards the end of the episode, we're going to play our What Does Critical Role Mean To You?
41;BRIAN;videos that you guys have sent in, so stick around for that.
42;BRIAN;Yes, very excited!
43;BRIAN;Before we get going, I didn't have time to send in a video, because I missed the deadline.
44;BRIAN;Instead, I'm going to read my Critmas letter to you.
45;LAURA;Oh no.
46;LIAM;Batten down the hatches!
47;BRIAN;What do you mean, Oh no?
48;MARISHA;Hang on, wait.
49;MARISHA;Can I repour my glass of wine that spilled at the very top of the episode?
50;BRIAN;You absolutely can.
51;BRIAN;Matt?
52;BRIAN;How was your week?
53;MATT;My week was crazy.
54;MATT;I'm looking forward--
55;BRIAN;I'm looking forward.
56;MATT;Yeah, not backward, but that direction.
57;MATT;No.
58;MATT;Yeah.
59;MATT;Hi.
60;BRIAN;Did you see Marisha pop into his frame for a second, then pop back out?
61;BRIAN;(laughter)
62;LIAM;Marisha, if you've finished up in there, you can also dust in the dining room, and the bathrooms need to be cleaned as well.
63;SAM;Is that a knock at the door?
64;TRAVIS;Uncle--
65;SAM;--David Bowie?
66;SAM;I don't know.
67;TALIESIN;Nice, but too soon.
68;MARISHA;Are you trying to save this episode?
69;MARISHA;It's too early to save this episode.
70;BRIAN;We could totally start over, but the shittiness of this fits the last five episodes so well.
71;TALIESIN;We're on brand right now.
72;BRIAN;We are hashtag on brand.
73;BRIAN;Like I said, I wasn't able to send in a video, because I missed the deadline, but I did write you guys a Critmas letter that I'm going to read to get us started.
74;TALIESIN;Is it in screenplay format?
75;BRIAN;It is not.
76;TALIESIN;Damn.
77;BRIAN;But I am translating it from Latin.
78;BRIAN;It says, Guys-- That's the Latin word for friends.
79;BRIAN;(laughter) Guys, we all know 2016 had its fair share of ups and downs.
80;BRIAN;For instance, an example of a down moment would be every moment before there was a Talks Machina.
81;BRIAN;To contrast that, an example of an up moment would be every moment after there was a Talks Machina.
82;BRIAN;This holiday season, I'm thankful for every single one of you guys.
83;BRIAN;Ashley.
84;BRIAN;(laughter) Matt, Marisha-- These aren't in any particular order, I promise.
85;TRAVIS;You better say my name next.
86;BRIAN;Travis, for sure, Liam, Laura, Taliesin's on here, Denise, Amandine's on here, Eddie, Max, and Sam-- times when I think about Critical Role and my Critical Role family, a single trait sticks out in my mind: their kindness.
87;BRIAN;For instance, they were kind enough to offer me this job by sending a courier to my house to hand-deliver me a note.
88;BRIAN;Surely, they must have been overwhelmed with work, auditions, parenting, and insurance fraud-- Sam.
89;BRIAN;Surely, they did not send a courier because this news seemed too unimportant to deliver personally.
90;BRIAN;No, I mean, there's only eight of them.
91;LAURA;Did we really send a courier?
92;TRAVIS;Laura!
93;BRIAN;I took it as an act of kindness.
94;BRIAN;That evening, at dusk, I sat in front of my house, holding that note, almost afraid of its contents.
95;BRIAN;There, among the stray cats and drifters, I finally gathered the strength to read that note.
96;BRIAN;I held it close to the barrel fire I had just cooked my dinner over, and I opened the note.
97;BRIAN;The first thing I noticed was it was quite short.
98;BRIAN;The second thing I noticed about this note offering me the job was that it wasn't even handwritten.
99;BRIAN;But that night, my life would change, for the note read, very simply, Hardwick passed.
100;BRIAN;You're up.
101;BRIAN;Travis.
102;BRIAN;(laughter)
103;TALIESIN;So true.
104;TRAVIS;Listen, I have illegible writing.
105;BRIAN;But thank you, guys.
106;BRIAN;Years from now, when I'm living off the money I make at conventions in Paraguay and robbing the elderly, I'll be grateful.
107;BRIAN;I'll always remember where I got my start.
108;BRIAN;My first gig.
109;BRIAN;That gig was the gig I do after my contract here is up.
110;BRIAN;Please contact my reps for hosting opportunities after the 31st of-- we'll just say later.
111;BRIAN;But thank you, Critical Role, for the opportunity to ask you guys questions about yourselves.
112;BRIAN;(cheering and laughter)
113;SAM;It's what the Critmas spirit is all about.
114;BRIAN;Cheers, guys.
115;TALIESIN;Next, our musical guests, the Stray Cats.
116;TALIESIN;I'm excited that you happen to know them.
117;BRIAN;Taliesin, big fan of the Stray Cats.
118;BRIAN;Okay, let's begin.
119;SAM;What are we doing?
120;LAURA;Is this where we start opening things?
121;LAURA;What are we doing?
122;BRIAN;Let's open things.
123;BRIAN;Oh, we're going to play the intro?
124;MATT;Yeah, roll the opening for the opening.
125;BRIAN;Yeah.
126;BRIAN;Let's roll the wrong clip of Sam.
127;BRIAN;(laughter)
128;TRAVIS;Is there ever a wrong clip of Sam?
129;TALIESIN;Is there ever a right one?
130;BRIAN;How does this work?
131;BRIAN;You grab them, and we talk about who sent them out?
132;TALIESIN;Usually, we talk amongst ourselves.
133;LAURA;I want Marisha to put some nail wraps on me.
134;MARISHA;We just figured we could have a classic Critmas powwow.
135;SAM;Maybe we should go around the room while we're opening and just say one thing we're grateful about.
136;TRAVIS;God, I'm going to barf all over you.
137;TRAVIS;Do not make us do this shit.
138;SAM;How about we say one thing that we like about Brian?
139;TRAVIS;That's even harder.
140;BRIAN;At least you won't have to worry about taking up too much time.
141;SAM;You want to go first, Travis?
142;MARISHA;I like that, and then a hard cut to Christmas gifts we opened.
143;MARISHA;(laughter)
144;BRIAN;All right, let's begin.
145;BRIAN;I'm ready.
146;MARISHA;I, for one, appreciate that Travis's letter got to you before the restraining order did.
147;MATT;That's true.
