;Player_Name;Transcription_Text
0;MATT;We've just returned from the chaos of Gen Con, which was awesome, and we're all still recovering from that chaos.
1;MATT;It was a very high-energy weekend.
2;MATT;We got to meet a lot of you guys out there.
3;MATT;Didn't get to meet enough of you.
4;MATT;There's only so much time in the weekend, and those that we didn't, we'll hopefully get a chance to meet you at a future event.
5;MATT;The live show went really well.
6;MATT;We hope people who were there enjoyed it.
7;MATT;Let's see.
8;MATT;We have Laura and Travis coming in hot right now.
9;MATT;They'll be here as soon as they can.
10;MATT;In the interim, couple announcements, couple fun things.
11;MATT;One, there will not be a standard episode of Critical Role next week because me, Taliesin, Marisha, Laura, and Travis will be off in the desert somewhere.
12;MATT;Instead, there will be a one-shot being run by none other than the wonderful, illustrious, talented Sam Riegel.
13;MATT;His first game of any roleplaying game he's ever DMed before.
14;SAM;I was just learning how to DM from Matt about a minute ago!
15;SAM;And I think I know.
16;MATT;I think you've got this.
17;MATT;You want to talk about any of the people who will be playing with you?
18;SAM;Sure!
19;SAM;My players that I will be controlling-- that's how it works, right, Matt?
20;SAM;"My players will be the talented and charming Liam O'Brien: dagger, dagger, dagger, dagger, dagger; the charming and cabbage-smelling Brian Foster; friend of the show and charming everything, Mary Elizabeth McGlynn; young Ashly Burch, pulling some shit out of her ass, I'm sure, which is going to be awesome; and then a player we have not played with yet."
21;SAM;He's a lovely voice actor and a talented man: Eric Bauza.
22;SAM;Look him up on IMDB.
23;SAM;He's the voice of everything.
24;LIAM;Bauza is funny as fuck.
25;SAM;He has never played Dungeons and Dragons before.
26;MATT;I'm legitimately sad that we're gone next week.
27;MATT;Just so we can't be in the wings, to watch it in person.
28;MARISHA;We'll have a lot of road time to watch it on the way back.
29;LIAM;With Bauza at the table, any celebrity could show up.
30;LIAM;He can impersonate anybody.
31;LIAM;Anybody.
32;MATT;He has about five or six years before he becomes the voiceover industry.
33;MATT;The living embodiment of it.
34;MATT;Absorbs us like end of Akira.
35;MATT;So that's going to be fun.
36;MATT;Look forward to that next week.
37;MATT;Let's see, what else?
38;SAM;Merch, Laura-- oh.
39;LIAM;Oh, there's some stuff in the store!
40;MARISHA;Oh man!
41;MARISHA;So many good things!
42;LIAM;Okay, go to Geek and Sundry's dot com, whatever the store is!
43;MATT;You're going to get the shit beat out of you.
44;MATT;She's watching it right now.
45;TALIESIN;Oh.
46;TALIESIN;Well, then you're in trouble.
47;SAM;Is there a book update?
48;SAM;Is there a sticker update?
49;SAM;Is there a shirt update?
50;MARISHA;There is a sticker update.
51;MARISHA;We found them.
52;MARISHA;The mail has found them from where USPS quite literally lost them.
53;MARISHA;I think the distributor found them and now they're bringing some back to the distributor so they can be sent back to us, and then we will be dropping those in the mail.
54;MATT;We'll be giving those to everyone who was there at Gen Con and signed up.
55;MATT;Whatever's left over, we'll get announcements up as to how we can get those to some folks, as well.
56;MATT;We've got a process on that one.
57;MATT;The Tal'Dorei Campaign Guide went well, apparently, at Gen Con.
58;MATT;People seemed to like it.
