;Player_Name;Transcription_Text
0;MATT;Hello, and good evening, everyone!
1;MATT;Welcome to Critical Role, where a bunch of us nerdy-ass voice actors play Dungeons & Dragons!
2;MATT;Or yell curse words at me as we intro.
3;MATT;So yes!
4;MATT;Welcome to the show tonight!
5;MATT;Sam Riegel is on his way, our Scanlan will be here shortly.
6;MATT;Such is the nature of these things.
7;MATT;But, anyway, welcome to our show, friends new and old.
8;MATT;Tonight, we're continuing a rather intense beginning of the next arc of Critical Role, as Laura prepares her dice via bulk-rolling.
9;MATT;I like the juju aspect of it.
10;MATT;It's nice.
11;MATT;It gets the energy going.
12;MATT;Just burn all those twenties out first.
13;LAURA;Oh, I've already rolled two.
14;MATT;See?
15;MATT;There you go.
16;LIAM;Those are two you cannot use.
17;LAURA;I know!
18;MATT;So, yeah!
19;MATT;So, tonight we have a special guest that will be coming into the show a little later on, as part of the story arc, and after tonight, we will be having Critmas for this month.
20;MATT;It won't be all of us, some folks have a really early morning tomorrow and unfortunately have to run off due to needing to exist tomorrow professionally, but we will be doing that this evening.
21;MATT;Let's see, as far as announcements go--
22;MARISHA;We're winging it today.
23;MARISHA;Sorry.
24;MATT;Yeah.
25;MATT;It's all good.
26;MATT;So, I guess first and foremost, reminder for those of us who are interested in going to Portland for Wizard World Portland in a few weeks, we'll be there for that.
27;MATT;I know, except for Liam.
28;TRAVIS;February 19th to the 21st.
29;TRAVIS;Come say hi!
30;TRAVIS;Yeah.
31;MARISHA;It's so hard to get all of us in one place at the same time.
32;TRAVIS;If you're even in a neighboring state, come see us, because we might not make it all that way again.
33;LAURA;And bring your dice, and we'll all roll together!
34;MARISHA;Yeah, we'll bless them.
35;MARISHA;Or he will.
36;TALIESIN;I'll bless them, Laura will curse them, it'll be great!
37;MATT;Also, me and Marisha will be at Colorado Anime Fest, the weekend before that-- actually next weekend.
38;MARISHA;Valentine's-- next weekend!
39;MATT;Next weekend!
40;MATT;We'll be in Denver for that convention.
41;MARISHA;Come spend Valentine's Day with us.
42;TALIESIN;And I will be at Amazing Arizona Comic Con that weekend.
43;TALIESIN;The Amazing Arizona Comic Con, Saturday and Sunday.
44;LIAM;Sam's here-- can someone let Sam in?
45;LAURA;We have a gnome!
46;MATT;Let Sam in!
47;TRAVIS;(yelling) I got him!
48;MATT;Travis has this.
49;MATT;I like this very much.
50;MATT;Let's see, other announcements.
51;MATT;Oh, the next episode of the GM/DM Tips goes up tomorrow on the Geek & Sundry website.
52;MATT;Check that out.
53;MATT;Not sure what topic it is.
54;MATT;I don't know what order they're putting them out on, so it'll be a surprise for both of us!
55;MATT;But hopefully you guys will find it helpful.
56;MATT;I hope the previous ones have as well.
57;MATT;If these turn out well, and people like them, and go click on them and share them around, they'll be more apt to do more, in which case I can do more in-depth, advanced videos.
58;MATT;So, let's hope that works out well.
59;MARISHA;Even if you're not a DM, you should go look at them.
60;MARISHA;So you can keep making more!
61;MATT;Exactly.
62;MATT;Yes!
63;MARISHA;Be a kind clicker.
64;MARISHA;(Last of Us clicker noises)
65;MATT;Yeah, that's a whole different clicker.
66;MATT;And then, first weekend of March, me and Marisha will be in Cork, in Ireland, for Kaizoku Con.
67;MATT;So, that'll be a lot of fun, you guys can come out there.
68;MATT;And yes, I know that Ireland is not in the UK, that was meant to be a joke, but the internet did not take it as such, and felt the need to correct me for a week.
69;MATT;And you know what, I deserve that--
70;LIAM;There are no jokes here!
71;TALIESIN;That's crazy, the internet has the best sense of humor about everything!
72;MARISHA;The internet always understands sarcasm!
73;MATT;But as a person of some Irish lineage, I may have accidentally also offended my ancestors, so I apologize to everyone!
74;ALL;Hey!
75;MATT;We have a gnome!
76;MARISHA;Hey scarf man!
77;SAM;I got to go get ice!
78;MATT;Go get ice?
79;MATT;He'll be back!
80;LIAM;Is he cosplaying as Matthew Mercer?
81;LIAM;What's going on?
82;MARISHA;Thanks to the Critter who sent us bacon jerky.
83;LAURA;Travis will be smelling like bacon jerky for the rest of his life.
84;TRAVIS;Prepare yourself!
85;TRAVIS;That smells extra like dog farts!
86;LAURA;Oh!
87;LAURA;It really does!
88;TRAVIS;Just have a piece!
89;TRAVIS;One little piece!
90;LAURA;I'm sure it's delicious!
91;TRAVIS;I'll give you the ear.
92;TALIESIN;Thank you!
93;MATT;Aww, that's-- whoever sent those, thank you.
94;MARISHA;That was amazing!
95;TALIESIN;That's very aerodynamic jerky.
96;MATT;Let's see, other announcements.
97;MATT;Liam, do you want to mention that one thing?
98;LIAM;Yeah, we'll do our weekly shout-out to Wyrmwood gaming.
99;LIAM;If you go over to Wyrmwood Gaming and put in the code CRITROLE, you'll get free shipping, and also, over at Wyrmwood Gaming, they're doing a Valentine's Day Lottery, where you're getting a mystery box for a lower rate?
100;LIAM;I dunno, look at the rules, I don't want to mess it up.
101;LIAM;But your dork dollars will go farther if you go over there this week.
102;LIAM;Happy Valentine's Day!
103;TRAVIS;Dork dollars, that's like bitcoin, right?
104;MATT;Yeah, kind of!
105;MATT;Let's see, other things-- for those who didn't see it, Lootcrate put up a cool video about their most recent package that's going out this month, themed Dead, in which they shot a ten-minute short film in the zombie apocalypse, starring me!
106;LAURA;I saw!
107;MATT;Did you see it?
108;MATT;It was fun.
109;MATT;I got really dirty.
110;MATT;And Marisha has a cameo in it as my deceased girlfriend.
111;MATT;Sorry.
112;LIAM;So sad.
113;TRAVIS;You didn't save her?
114;MATT;Look!
115;MATT;You think I can save anyone in the apocalypse?
116;TRAVIS;I would hope so.
117;MARISHA;Honestly, it's impressive that you were the one that lived.
118;TRAVIS;Would you straight-up run, or would you throw people in front of you so that they would be trampled?
119;MATT;Neither!
120;MATT;I'd try and work things out, and then get sniped in the head.
121;MATT;We've had this conversation.
122;MARISHA;Yeah, are you kidding me?
123;MARISHA;He'd be the first one that would be like, Oh, rivalling--
124;LAURA;Let's save everyone!
125;SAM;Phone's ringing, sorry.
126;MATT;Oh.
127;MATT;You need to get that.
128;SAM;You know what, I'll send it to voicemail.
129;MATT;Oh, thank you, Sam!
130;MATT;So conscientious.
131;MATT;(laughs) All righty, anything else anyone needs to mention?
132;MATT;Or announce?
133;TRAVIS;Bacon jerky's fucking good!
134;LAURA;It actually is really good.
135;LAURA;Yeah, once you've tasted it, you don't smell the stank.
136;TALIESIN;It's like garlic.
137;TALIESIN;As long as everybody's had the garlic, everything's cool.
138;LAURA;You wanna try it?
139;LIAM;No, I can smell it on you now!
140;LAURA;Right?
141;LAURA;It's disgusting!
142;TRAVIS;You want some?
143;TRAVIS;You want to join the fold?
144;LIAM;No!
145;MARISHA;It is adding to, like, the tavern-ish feel of this place.
146;MATT;All righty!
147;MATT;Announcements are over-- let's go ahead and get into the game proper.
148;LAURA;Oh no!
149;MATT;So, to get us up to speed.
150;MATT;Vox Machina, the intrepid band of adventurers, who have been enjoying being honorary members of the council of Tal'Dorei, returning from a harsh adventure in Whitestone, having the Winter's Crest festival, and then going in and re-inspecting the death place of a blue dragon they once fought over a year ago, returned just in time for a series of chromatic dragons, white, black, red, and green, all attacking Emon at once.
151;MATT;This union of extremely powerful dragons tore through the city, with the red staying behind, named Thordak, the Cinder King, basically housing himself in Emon and claiming himself essentially ruler of that area.
152;MATT;The party fled to their keep, attempted to help a bunch of refugees inside and then were immediately attacked by Vorugal, the white dragon.
153;MATT;A heavy battle commenced that was ill in favor of your victory until Thordak himself knocked Vorugal out of the sky, claiming that there were better things to be done.
154;MATT;So three of the four of this Chroma Conclave have now gone east, while Thordak sits in the middle of his new nesting place.
155;MATT;You guys decided to try and help those who were in the keep at the time, those who survived that encounter on the outside of Greyskull.
156;MATT;However, Percy and Grog had a conversation about this magical skull artifact they had acquired: this whispering in exchange for a wish if it got freed.
157;MATT;This led to a rather intense bit of conflict--
158;TRAVIS;Negotiation?
159;MATT;Yes.
160;MATT;(laughs) Which, thanks to the luck of the die, seemed to avoid a unique circumstance, whatever that might have been.
161;TRAVIS;Bullshit.
162;MATT;(laughs) However, the party in this tense scenario were then visited by a dwarven elementalist named Drake, along with your old-time friend and guide Allura Vysoren, who had sensed the connection to her teleportation circles here in Emon severed immediately.
163;MATT;There was discussion about how this came about, who's to blame, and it appears that this dragon has a history, 15 years before, of having conflict with Allura and her then-party of adventurers, many of whom lost their life in the final battle.
164;MATT;When they realized they were unable to actually defeat Thordak, hatched a plan to seal him within the elemental plane of fire, and had managed to keep him there for 15 years until recently.
165;MATT;We left off with Allura suddenly sensing her connection to the Westruun sigil severed as well.
166;LAURA;God, I forgot about that!
167;TRAVIS;Nothing like genocide to put you in the mood!
168;MATT;Yeah!
169;MATT;That is where we'll pick up.
170;MATT;So, at this point, after Allura senses this, her eyes go wide for a moment and she-- you, being there in front of her still, Keyleth, after your guys' scrying ritual, grabs your shoulder, and looks around the room.
171;MATT;Who is left?
172;MATT;Where is the council?
173;MATT;Which allies can we draw to us, in hopes of planning our next move?
174;MARISHA;We don't know.
175;TRAVIS;We are scattered.
176;LAURA;For all we know, the council is lost.
177;MARISHA;We could be all that's left.
178;MATT;(sighs) Well, we have to try and gather what information we can about who remains.
179;MATT;If anyone out there survives, any of our allies, we need to make sure that they're brought away from the center of this chaos.
180;MATT;And hopefully we can reconvene and figure out a path of hoping to free our city, our entire land, of this scourge.
181;LAURA;How do we even make contact with them?
182;LAURA;Thordak is in the center of town.
183;MATT;Perhaps skirting the center and hoping others have found their way towards the outskirts of it.
184;MATT;I don't know.
185;MATT;This is as far as I've gotten to the city, is your guys' keep.
186;MATT;You have the better position on this.
187;MATT;Where would anyone in the town go?
188;MATT;Are there places to hide, are there--
189;LIAM;I think that they would leave the center of the city, at least to the edges, if not try to get out, though that might be foolish.
190;TALIESIN;Check the harbor, maybe?
191;LAURA;We know that Riskel made secret passageways in different places.
192;TRAVIS;Security tunnels!
193;LAURA;Yeah.
194;LAURA;Did we ever find out if he put one in ours?
195;LAURA;Did we have one?
196;LAURA;That leads into the town?
197;TALIESIN;We don't know.
198;SAM;Oh, didn't we have a tunnel made that goes under the wall?
199;MATT;You did, actually.
200;MARISHA;But does it lead out into the city?
201;MATT;You haven't actually utilized it yet.
202;LIAM;We've never used it, but they described it to us when they brought us here the first day.
203;LAURA;Maybe we can sneak in!
204;SAM;To the city.
205;LAURA;Well, yeah!
206;LIAM;We need to see if Uriel is still alive.
207;SAM;By the way, hi guys.
208;LAURA;Hi, how's it going?
209;TRAVIS;Wait, who was with Gilmore?
210;LAURA;Gilmore disappeared.
211;LAURA;I didn't see where he went.
212;LIAM;He was alone before it all happened.
213;TALIESIN;Well, that's another place to check.
214;MARISHA;What, where?
215;MARISHA;Gilmore's?
216;TALIESIN;I'm thinking of where I would go if I didn't know what to do--
217;LIAM;That's smart.
218;LAURA;What places are left that have a teleportation circle?
219;SAM;What about the thieves' guild tunnels?
220;SAM;Would anyone go there?
221;MARISHA;It depends on who knows!
222;MARISHA;It's a way out of the city once again.
223;LAURA;The smuggler's coves, all of them.
224;TALIESIN;That's not a bad idea, either.
225;MARISHA;That was all through the--
226;SAM;That bar.
227;MARISHA;Through the bar, in the--
228;SAM;Place.
229;SAM;With the thing.
230;LAURA;That one!
231;MATT;The connections I had to this town were within my tower, your keep, and the Lyceum, the Alabaster Lyceum.
232;MATT;The Lyceum has also been severed, and though I know not of what may remain there, that is also a place of great power, hence why it was probably a very operative target for their attack.
233;MARISHA;Allura.
234;MATT;Yes?
235;MARISHA;How far does your arcane connection reach?
236;MARISHA;Can you feel when you lose connection to other cities?
237;MATT;If I have a connection to the sigil, yes.
238;MATT;I don't have much beyond the boundaries of Tal'Dorei.
239;MATT;Vasselheim does not allow sigils for transportation, it's against their philosophy against embedded arcane intrusion.
240;MATT;If Westruun is under attack as well, I will make my way there in hopes of salvaging any lives that I can.
241;MARISHA;You're leaving?
242;LAURA;If Westruun is under attack, now, and we know Thordak is here, does that mean--?
243;TRAVIS;His forces are divided.
244;MARISHA;This is a takeover.
245;MARISHA;For some reason Thordak doesn't want to leave this city.
246;MARISHA;Why?
247;SAM;This is the seat of power, right?
248;LAURA;We could potentially attack one of his subordinates, though.
249;LAURA;One of the other dragons in Westruun, by themselves!
250;SAM;But then he could just come and kill us!
251;LAURA;Well, then we teleport right back out.
252;SAM;Okay?
253;LAURA;Bad idea?
254;LAURA;Bad idea?
255;SAM;How fast is he?
256;MARISHA;Well, they just made it to Westruun, several hundred miles away, in all of 40 minutes?
257;TALIESIN;There's a lot of assumptions here.
258;MATT;They move rather fast, and to be honest, I hate to inform you, but my single teleportation ability has been utilized for the day in getting here.
259;LAURA;Oh.
260;MARISHA;I'm tapped out, too.
261;TRAVIS;Me too.
262;LIAM;Lady Allura, what do you know of Marquet?
263;MATT;Marquet.
264;LIAM;You said that they successfully repulsed him.
265;MATT;400 years ago, yes, when he was younger.
266;MATT;He was a much smaller dragon then.
267;LIAM;Oh.
268;TRAVIS;400 years ago?
269;LAURA;Yeah, he is ancient, Grog!
270;LAURA;He is ancient!
271;TRAVIS;Yeah, slightly.
272;MATT;The only thing I can think of: there are two bastions of knowledge that hold inklings as to what could be the undoing of dragonkind, of powerful entities.
273;MATT;There were battles of many such powerful entities, long, long ago, back before the Penance, before the historical wiping of civilization.
274;MATT;Some of these books remain in Vasselheim, being the only city to have survived those times.
275;MATT;A few have found their way in the Cobalt Reserve, the library of Westruun.
276;MATT;If I could go and hope that this library still stands, stay out of sight, help who I can along the way, and gather what bits of research I can and bring them back here, perhaps we could reconvene as long as you go and find who you can of our allies that survive within Emon.
277;LAURA;We can do that!
278;TRAVIS;Within Emon.
279;LAURA;Yes.
280;SAM;Going to let you go on your own?
281;LIAM;Well, she has Drake with her.
282;MATT;Which Drake next to her says, Damn right, she does!
283;MATT;And I don't mean any offence, but the two of us is about the same as you lot!
284;TRAVIS;Say what?
285;MATT;Trust me, and he gives you this dwarven grin as both of his eyes spark for a second with electricity.
