;Player_Name;Transcription_Text
0;LIAM;Hello there!
1;LIAM;And welcome to an episode of Critical Role!
2;LIAM;(cheering) Where a bunch of us-- man, that was good, that was like a wall of sound and every note of it was foul and disgusting.
3;LIAM;Welcome to the show where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
4;LIAM;(cheering) Yeah, things don't look like they normally do-- for us either, Matt's over there!
5;LIAM;He's sitting right there!
6;MATT;It's very weird from this perspective.
7;LIAM;You look so little, over there.
8;MATT;Yeah!
9;LIAM;Yeah?
10;MATT;You look about the same size to me.
11;LIAM;Oh.
12;LIAM;Well, we have a shit-ton of announcements.
13;LIAM;I'm really excited to be a jackass.
14;LIAM;So let's get through them!
15;LIAM;First of all, thank you everybody for the survey.
16;LIAM;44,700 of you answered, and we can't thank you enough.
17;LIAM;Yeah.
18;LIAM;We're hoping to have something fun for you guys soon because of it, so really, thank you for taking the time to do it.
19;LIAM;And we will take that data, and I will eat it.
20;LIAM;Merch!
21;LIAM;I'm going to throw it to Laura, because that's what you do, you throw merch to Laura.
22;LAURA;(muffled) Hi.
23;LAURA;I'm eating a piece of pizza.
24;LAURA;We have merch in the store.
25;LAURA;We're all out of dice, but yo, we've got the t-shirts, we got some hats, we got patches and vinyl stickers.
26;LAURA;We got all sorts of shit.
27;TRAVIS;See, our store go hard.
28;LAURA;Go to the store!
29;LIAM;Pop some tags.
30;LAURA;I know it's 4/20, the store kind of looks like a weed dispensary.
31;LAURA;But it's not.
32;LAURA;It's a straight-up Geek and Sundry store.
33;TRAVIS;We should look into Critical Role cannabis.
34;SAM;Oh, that'd be so good.
35;MARISHA;Weed and Sundry.
36;LAURA;Oh!
37;LAURA;That's good.
38;ASHLEY;That'd be pretty tight.
39;LAURA, MARISHA;Yeah.
40;TRAVIS;We're getting fired.
41;MARISHA;Everyone knows it's true.
42;MARISHA;Everyone in this building knows it's true.
43;MATT;We just lost Jeff Sessions as a fan.
44;MATT;Sorry, Jeff.
45;LIAM;Is that available as merch, by the way?
46;SAM;Yeah.
47;TALIESIN;Just see me out back.
48;TRAVIS;Cash me outside.
49;TRAVIS;(laughter)
50;MATT;Oh no.
51;LIAM;Oh god, how do you herd seven cats?
52;MATT;I don't know!
53;MATT;How do you do it, Liam?
54;LIAM;I don't know how.
55;LIAM;(laughter) Hey, Taliesin, tell us about this Wednesday Club thing you do.
56;TALIESIN;Oh yeah.
57;TALIESIN;This week on Wednesday Club, we thought it would be fun to delve into manga!
58;TALIESIN;That's right, there's a new camera here, that's crazy.
59;LAURA;Oh wait, no, I was looking at the wrong one because it's so bright.
60;TALIESIN;I know.
61;LAURA;That's the one we're looking at.
62;SAM;Yeah, we'll have to flag that off, probably.
63;TALIESIN;Yeah, it's like the HAL 9000.
64;LIAM;And the cameras feel like eavesdroppers.
65;TRAVIS;It's fine.
66;TRAVIS;You're a baby.
67;MARISHA;We can turn it down more.
68;MARISHA;Can we tilt down this red light more?
69;MARISHA;So it's not in their eyes?
70;MARISHA;Okay.
71;MARISHA;Keep going.
72;TALIESIN;We're going to be talking about manga.
73;TALIESIN;It's going to be a lot of fun.
74;TALIESIN;Join us, we may have a guest, we may not, I'm not entirely sure.
75;TALIESIN;I've just been so delighted by this, I've ignored everything else in my life.
76;TALIESIN;Wednesdays at noon on this very channel, where you are right now.
77;TALIESIN;Come check it out.
78;MARISHA;Woot.
79;LAURA;Woot!
80;LIAM;On to you for Signal Boost?
81;MARISHA;Angie Hill was on this week.
82;MARISHA;Holy shit.
83;MARISHA;She's a badass MMA fighter who always shows up to her weigh-ins in cosplay.
84;MARISHA;She's dope.
85;MATT;Yeah, she showed up as Dhalsim to a weigh-in.
86;MATT;It was like the best thing ever.
87;MATT;It was amazing.
88;MARISHA;She's rad.
89;MATT;Like a very accurate outfit.
90;MARISHA;Yeah, she came out, she drove up from San Diego, yeah.
91;MARISHA;She's cool.
92;MARISHA;So she was on the show.
93;MARISHA;And guess who's up next week?
94;TRAVIS;What, high school awkward pose?
95;SAM;Marisha Ray?
96;LAURA;Is that you?
97;MARISHA;No.
98;MARISHA;Liam O'Brien.
99;LAURA;Oh, okay.
100;ASHLEY;Liam O'Brien!
101;MARISHA;That guy!
102;SAM;He's taking over all the shows.
103;LIAM;Yep.
104;LIAM;Yes, I'm doing Wednesday Club.
105;LIAM;I'm the President of Nerdist as well!
106;TALIESIN;Liam and Sundry.
107;LAURA;(laughs) Liam and Sundry.
108;LIAM;Hey, also, Marisha, Taliesin, and Matthew here, are going to Momocon!
109;LIAM;For my birthday weekend, on May 25th through 28th.
110;LIAM;I won't be here.
111;LAURA;Hey.
112;LAURA;We share that birthday weekend, don't just call it yours.
113;LIAM;(whispers) I'm sitting in the chair, Laura.
114;LIAM;(laughter) Okay, so go see them if you're in the vicinity of Atlanta, Georgia.
115;LIAM;Also, I think this is the time for you to give us an announcement about a project you're working on?
116;LAURA;So, it just got announced!
117;LAURA;A new game that I'm working on called Farpoint!
118;LAURA;Got a story trailer for it, it's a VR game for Sony PlayStation VR, it's totally cool.
119;LAURA;I tweeted out the story trailers, if you want to go check it out.
120;LAURA;It looks super awesome, and it was so fun to work on, and the story was really awesome too.
121;LAURA;And then last week, we released a cinematic trailer for Uncharted: The Lost Legacy!
122;LAURA;And got a release date for it, which is August 22nd, which I'm very excited about, as well!
123;TRAVIS;Air punch it.
124;LAURA;Woo woo!
125;LIAM;Boy, everybody feels really 12 tonight.
126;LIAM;That's good!
127;LIAM;That's perfect.
128;LIAM;Also, Talks Machina is live on Tuesday nights.
129;LIAM;7PM on Twitch.
130;LIAM;Don't forget to submit your gif and fanart of the week, use TalksMachina@gmail.com.
131;LIAM;Matt, you had something you wanted to throw out?
