;Player_Name;Transcription_Text
0;MATT;Hello, everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;ALL;Dungeons and Dragons!
2;MATT;Just like that.
3;MATT;Durr and Durr.
4;ASHLEY;How der der der der.
5;MATT;Indeed.
6;MATT;So.
7;MATT;Before we jump into the story for this evening, let's go ahead and get through our announcements.
8;MATT;First and foremost, we have a fantastic sponsor for tonight's episode.
9;MATT;Backblaze has returned to us.
10;MATT;Good friends to the show, and Sam, you wanted to talk a little bit about this?
11;SAM;I haven't done this in a while.
12;SAM;Little rusty.
13;SAM;But Backblaze.
14;SAM;Nervous.
15;SAM;Backblaze is such an important sponsor, I didn't want to just do a commercial for them, I wanted to do an infomercial.
16;SAM;Maestro?
17;SAM;[infomercial music] Hi, everybody, I'm Sam Riegel and welcome to Late-Night Deals.
18;SAM;Guys, online backup systems.
19;SAM;Just the sound of it gives me a headache.
20;SAM;It's always so complicated, expensive, and frustrating.
21;SAM;Am I right?
22;SAM;Usually, when you back up your data, you look like this guy.
23;TALIESIN;C drive?
24;TALIESIN;USB port?
25;TALIESIN;HTTP?
26;TALIESIN;Forward slash?
27;TALIESIN;Ugh!
28;TALIESIN;Speak English!
29;TALIESIN;All these wires and cables!
30;TALIESIN;I can't take it anymore!
31;SAM;But now there's Backblaze, a cloud-based backup system that's so easy, you'll look like this gal.
32;MARISHA;And finished.
33;MARISHA;Using Backblaze makes me feel so awesome and cool and hip and young and free and attractive and empowered and invincible.
34;MARISHA;It's so easy, even a total jackass could use it.
35;SAM;That's right, Marisha, even a total jackass can use it, and I'm living proof.
36;SAM;Taliesin, Backblaze backs up photos, documents, fanfic, and all your user data, and here's the best part.
37;SAM;How much do you think it costs?
38;TALIESIN;For a system like that?
39;TALIESIN;It's got to cost, what?
40;TALIESIN;$200, maybe?
41;TALIESIN;$300 a month?
42;SAM;Nope.
43;MARISHA;That sounds too low.
44;MARISHA;I'm going to guess $9,000 a month.
45;SAM;Nope.
46;SAM;Keep guessing.
47;TALIESIN;$100,000 a month!
48;SAM;Not even close.
49;SAM;If you order now, you'll get Backblaze for just five dollars a month for unlimited and unfryable backup.
50;TALIESIN, MARISHA;Five dollars?
51;TALIESIN, MARISHA;That's nothing!
52;TALIESIN;I literally burn five-dollar bills to stay warm on chilly nights.
53;MARISHA;Oh, me too.
54;MARISHA;Oh, I'm so convinced.
55;MARISHA;But Sam, how do I sign up?
56;SAM;Oh, it's simple, Marish.
57;SAM;Go to backblaze.com/criticalrole and you'll get a two-week free trial.
58;TALIESIN;What was that URL again?
59;SAM;backblaze.com/criticalrole!
60;MARISHA;One more time.
61;SAM;backblaze.com/criticalrole!
62;TALIESIN;One more time.
63;SAM;backblaze.com/criticalrole!
64;SAM;There's no end.
65;SAM;I didn't write an end to the bit.
66;SAM;That's it.
67;SAM;It's over.
68;SAM;Yay!
69;SAM;And scene.
70;TRAVIS;Wow.
71;SAM;Thank you, guys.
72;TALIESIN;I'm caught in wires.
73;TALIESIN;There we are.
74;MATT;Thank you very much, Sam.
75;MATT;Also, anyone who gives Backblaze a try through May will also be entered to win a contest to win some signed art, signed by all of us.
76;MATT;And if you've already tried it, you've also already been entered, so don't worry about that.
77;MATT;Anyway, thank you so much, Backblaze.
78;MATT;Go check it out.
79;MATT;And thank you.
80;MATT;All righty.
81;MATT;Wow.
82;MATT;I don't want to follow that up.
83;MATT;Laura, any merch news?
84;LAURA;Oh, just the same merch news as always.
85;LAURA;We've got these amazing Vox Machina t-shirts in the store.
86;SAM;Is someone wearing?
87;LAURA;Yev is wearing it, from Backblaze.
88;LAURA;But nobody here is, but they're so soft and they're amazing.
89;LAURA;We also have hoodies and hats and patches and nail wraps and stickers.
90;MATT;Did you guys want to thank the awesome Melissa Kelp for her design, by the way?
91;LAURA;Yes!
92;LAURA;Who designed Vox Machina, and that was in our original fan contest that we did.
93;LAURA;We had that awesome design that was so cool that we decided to make that design, as well.
94;MATT;Thank you, Melissa.
95;TRAVIS;Thank you, Melissa!
96;LAURA;(sings) Amazing job!
97;MATT;All right.
98;MATT;Wednesday Club, Taliesin.
99;TALIESIN;We don't actually have an official theme yet, but I have a strong sensation that it's probably going to be something about Riverdale.
100;TALIESIN;I get the vibe that we might be going to Riverdale.
101;TALIESIN;There might be a teenage witch.
102;TALIESIN;Maybe a band.
103;TALIESIN;I don't know.
104;TALIESIN;We'll see.
105;TALIESIN;It's not official yet, but I'm working on it.
106;MATT;Elrond of Riverdale.
107;MATT;Thank you very much, Taliesin.
108;MATT;Marisha, Signal Boost.
109;MARISHA;It's Brian Compton from over at Nerdist.
110;MARISHA;(gasps) You got your Geek and Sundry in my Nerdist.
111;TALIESIN;You got your Nerdist in my Geek and Sundry.
112;MARISHA;You dick!
