;Player_Name;Transcription_Text
0;MATT;Hello everyone, and welcome to Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;MATT;Before we get into tonight's episode, we've got to get through a few announcements.
2;MATT;First off, we have our wonderful Darin De Paul joining us again.
3;MATT;(cheering) Thank you, Darin.
4;DARIN;Thank you!
5;MATT;Excited to have you back.
6;MATT;We've all recovered from a crazy Comic-Con, mostly.
7;LAURA;Have we recovered?
8;MATT;I'm being optimistic here.
9;MATT;We're recovering from a Comic-Con.
10;MATT;Got a chance to meet a bunch of you guys out there.
11;MATT;It was a lot of fun, but we're here to get our announcements started, so let me do that.
12;MATT;First off, Laura, I believe there's a merch update.
13;LAURA;Yes, there is, and I just realized I had it on and I hadn't announced it yet.
14;LAURA;So we got these back in the store!
15;LAURA;But they're red now.
16;LAURA;We've got them on this chain and on this chain rope-thing.
17;LAURA;Cord.
18;LAURA;And we've got them a keychain.
19;LAURA;And now, I don't know if you saw them before, but they took a long time to get, and now we just have them in the store.
20;SAM;Are they going to run out again?
21;LAURA;I don't know.
22;LAURA;It depends on how many people buy them, I guess, but we're going to try to keep them in stock.
23;LAURA;That's the statement that like, okay, that happened, but this is what I'm really excited about.
24;MARISHA;Tell them!
25;LAURA;(sings victory song) Is the camera on?
26;LAURA;I can't tell.
27;LAURA;It's a pencil pack.
28;LAURA;I asked them to make this, because this is so great.
29;LAURA;So we all have our own pencils.
30;LAURA;Everybody has a pencil.
31;LAURA;We've got the How do you want to do this?
32;LAURA;pencil.
33;LAURA;We've got the I would like to rage pencil.
34;LAURA;We've got a Scanlan pencil-- oh no, this is a Tary pencil.
35;LAURA;This is a Doty, take this down pencil.
36;LAURA;I don't want to say all the things because they're so great, but check them out.
37;LAURA;It's in the store now.
38;LAURA;Does everybody want their pencil?
39;SAM;Are these #2 pencils?
40;SAM;Could someone take the SAT with my Doty, take this down pencil?
41;LAURA;It's a #2 pencil!
42;SAM;Whoa, that's so amazing!
43;TRAVIS;Percy, what's yours?
44;TALIESIN;I don't want to say.
45;LAURA;Do you want the Trinket pencil, Darin?
46;DARIN;Yeah!
47;LAURA;Such a good one.
