;Player_Name;Transcription_Text
0;MATT;Hello and welcome to Critical Role, the game where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;MATT;"Tonight we have an interesting continuation of the story; we'll be picking up here shortly."
2;MATT;First and foremost, we're going to get ourselves through a few announcements and some cool things you guys should know.
3;MATT;So, first and foremost for returning fans and people watching the show, thank you, and if this your first time live or your first time seeing the show, hopefully you're not too confused and welcome as well.
4;MATT;"First and foremost, for those who haven't seen it yet we've been doing Spotify playlists for each of the players and the characters; we just finished that whole sequence with mine that went up today, so if you haven't had a chance to check it out you can go ahead and check it out."
5;MATT;I did a playlist based around many of the NPCs in the world of Exandria that Vox Machina have come across and just a couple little tidbits about their characters and their backgrounds and one song per NPC that rounds out their personalities, so check it out if you're interested.
6;MATT;Hopefully you like it and you also get an eye into my taste in music, too.
7;SAM;A lot of classic rock!
8;MATT;We had a new comic come up this week, didn't we?
9;TALIESIN;We have a new comic!
10;MARISHA;New comic!
11;LIAM;Drink!
12;MARISHA;Yes, based off of real events that happened in real life and in game.
13;SAM;That's true.
14;TALIESIN;Who won that drinking contest in real life?
15;LAURA;Ashley.
16;TALIESIN;I was trying to remember.
17;MARISHA;I think Ashley.
18;TALIESIN;Who lost that drinking contest, if I recall?
19;MATT;Laura.
20;MATT;(laughter)
21;LAURA;I lost so hard.
22;MARISHA;But the pitchers is actually how you have to do it, so, but we just didn't post-- it's like the rules are for alcohol commercials.
23;MARISHA;As long as you're not actually physically drinking it, it's fine.
24;MATT;I will say, Laura, you plop down drunkenly very adorably.
25;LAURA;Shush, you.
26;LAURA;(laughter) I don't know what you're talking about.
27;MATT;All right, cool, so go check out the comic, drawn by our wonderful artist Wendy, and this is all leading into a retelling of the Winter's Crest festival, the first one that Vox Machina had in the city of Westrun, so go check it out and see.
28;MATT;Other updates: my class update also went up yesterday and it was actually just updated before the show tonight with a couple of fixes to some of the text and stuff, so if you've already downloaded, go to the website and download the newest one, it's 1.2.
29;MATT;"It's called the Bloodhunter; it's a retool of the Witchhunter, taking it away from the promotional aspect that it was tied to back in October."
30;MATT;I was able to retool it and make it something a little more wholly my own and my own unique design as opposed to being tied to the preexisting IP.
31;MATT;So it's got some cool abilities.
32;MATT;I hope you like it.
33;MATT;If you feel like running it in your game or allowing your players to do so, have fun.
34;MARISHA;And it's got the seal of approval.
35;MATT;Not the seal of approval, I would say.
36;MATT;I did manage to have some wonderful feedback from Mike Mearls from Dungeons and Dragons at Wizards of the Coast.
37;MATT;He was very very sweet enough to give me notes and ideas when I was going through the redesign process so thank you tremendously Mike for that.
38;MATT;It's still my real first homebrew class that I've ever designed, so it's far from perfect and there'll be adjustments as time goes on and play tests and balance things come through, so be gentle.
39;MATT;But it should at least be fun.
40;MATT;Let's see.
41;MATT;Marisha!
42;MATT;You wanted to talk about Super Power Beat Down real fast.
43;MARISHA;Yeah, there was a new Super Power Beat Down that came out today where we are challenging Darth Maul versus Spider-man.
44;MARISHA;Because, why not?
45;TALIESIN;Because it's Christmas.
46;MATT;(laughing) Because it's Christmas?
47;MARISHA;Why not.
