;Player_Name;Transcription_Text
0;MATT;Hello, everyone!
1;MATT;And welcome to tonight's episode of Critical Role One-Shots, where we have taken over the slot of No Survivors this Monday thanks to the illustrious generosity of the fantastic Ivan Van Norman.
2;IVAN;Any day, you may take the slot whenever you wish, especially when I get to be a player.
3;MATT;I like it when Ivan tells me it's okay for me to take his slot.
4;MATT;The way he says it.
5;MATT;But yeah, so this evening we have the fantastic pleasure of running a one-shot game of Pathfinder, which, for those of you who haven't played, Pathfinder is a fantastic fantasy RPG, it's actually what we played for the first two years of Critical Role.
6;MATT;And tonight we get to show a fun story that we've put together for this series of players here, as well as show off the really cool software Syrinscape, which I mentioned a few times in the show, I use it to organize a lot of the music and sound cues for Critical Role, we get to show you some more of what it's capable of tonight outside of my custom settings, this is what the actual setup itself can do, which is phenomenal.
7;MATT;So, super excited to back that.
8;MATT;Before we get started, let me go ahead and introduce our fantastic players for this evening.
9;MATT;We have on the table to my left, we have Ivan, who you've already seen thus far, Ivan Van Norman, hello.
10;MATT;Thank you for joining us.
11;IVAN;I am happy to be here.
12;IVAN;Thank you for having me.
13;MATT;Yay!
14;MATT;We have Marisha Ray from Critical Role.
15;MARISHA;Hi, guys!
16;MATT;And to the other table, we have Taliesin Jaffe from Critical Role.
17;TALIESIN;Hi!
18;MATT;And our very two special guests joining us this evening, Ashly Burch--
19;ASHLY;Hello!
20;MATT;And Phil Lamarr!
21;PHIL;(deep voice) Why, hi there!
22;PHIL;I'm going to use this voice all night!
23;PHIL;For no good reason.
24;PHIL;A goblin with a large set of testicles.
25;PHIL;(laughter)
26;MATT;Which, to let you guys know, tonight's game is going to be interesting because unlike a lot of other fantasy RPGs, tonight the whole party is goblins.
27;MATT;Everyone are playing goblins, we'll go ahead and do some quick introductions as to who you're playing, starting clockwise back from how we were introduced.
28;MATT;So, Phil, who are you playing as?
29;PHIL;I'm playing as Browntooth the rogue.
30;PHIL;Goblin rogue.
31;PHIL;Sort of redundant.
32;PHIL;But it's a very large word that I learned.
33;PHIL;Redundant.
34;IVAN;And someone clearly cast Bull's Strength on those testicles.
35;MATT;Ashly, who are you playing?
36;ASHLY;I'm Piglet the barbarian.
37;MATT;Delightful.
38;MATT;Taliesin?
39;TALIESIN;I'm Mezek the monk.
40;MATT;Aw, this is going to be fun.
41;MATT;Marisha.
42;MARISHA;I'm Snizzler, the mad bombing alchemist!
43;MATT;Oh, man.
44;MATT;I'm already excited.
45;MATT;And Ivan.
46;IVAN;Grizznak Stompstork, reporting for duty.
47;IVAN;Goblin fartmage, available to all of you.
48;IVAN;I am the brains of the bunch, as you can see.
49;MATT;Perfect!
50;MATT;This will be a fun adventure for the evening.
51;TALIESIN;You actually get to use the phrase, I've smelt it, now it's time that I dealt it.
52;IVAN;Stolen, it will be used.
53;TALIESIN;Yeah, take it.
54;TALIESIN;Public domain, public domain.
55;TALIESIN;I'm sorry if I already stepped on that one.
56;MATT;So we've got to go through a couple quick announcements here and then we'll overview the game stuff.
57;MATT;So for those watching, I want to remind you that this Thursday is Critical Role's 50th episode.
58;MATT;We're having a special episode to commemorate this, a couple of surprises that we have in store for you guys, so definitely be there at Thursday at 7:00pm Pacific to check out our 50th episode.
59;MATT;Marisha, you have a new episode of Signal Boost tomorrow--
60;MARISHA;Yes!
61;MARISHA;Episode two of Hector!
62;MARISHA;Which is episode six of Signal Boost!
63;MARISHA;Watch it.
64;MATT;And having already seen it, this episode has my favorite intro so far.
65;MATT;I laughed for five solid minutes straight, so you'll enjoy it.
66;MARISHA;It's very funny.
67;MARISHA;Check it out, it's very funny.
68;MARISHA;Hector's funny.
69;IVAN;Hector's the best.
70;MATT;Indeed.
71;MATT;So part of this whole event tonight, with the folks at Pathfinder, Paizo, and Syrinscape, is in celebration of the upcoming International Tabletop Day!
72;MATT;(cheering) It is happening on April 30th, we'll be doing a whole series of great events here in the studio throughout the day so mark it on your calendars, get your friends together--
73;IVAN;24 hours of livestreaming.
74;MATT;Yes!
75;MATT;It's going to be great.
76;MATT;It's going to be great.
77;ASHLY;For charity, right?
78;ASHLY;For a good cause?
79;IVAN;KaBOOM!
80;IVAN;kaboom.org, which is bringing play back into the lives of children currently living in property, (scoffs) in property.
81;IVAN;In poverty!
82;MATT;Children who have been bricked into walls!
83;MATT;It's horrible!
84;PHIL;They're stuck on estates!
85;PHIL;With nothing but ponies.
86;PHIL;They need to play!
