;Player_Name;Transcription_Text
0;TRAVIS;We're fucking doing this.
1;TRAVIS;Hello!
2;TRAVIS;Welcome to this evening's episode of Critical Role.
3;TRAVIS;I will be your DM for the evening.
4;TRAVIS;My name is Travis Willingham, and this is where a bunch of us nerdy-ass voice actors play Dungeons & Dragons.
5;TALIESIN;This feels sacrilege.
6;TRAVIS;Oh yeah.
7;TRAVIS;I'm going to soil this seat all night long.
8;TRAVIS;Just soil it and make it mine.
9;TRAVIS;Welcome!
10;TRAVIS;Tonight you will be enjoying a game DM'ed by my Critical Role character, Grog.
11;TRAVIS;Certainly not me.
12;TRAVIS;Any mistakes I make, I am not responsible for.
13;TRAVIS;It is all Grog's fault.
14;TRAVIS;Tonight's episode is brought to you by a wonderful sponsor, Marvel Puzzle Quest!
15;TRAVIS;Sam!
16;SAM;In honor of Marvel Puzzle Quest sponsoring this episode, we actually had Grog write the advertising copy.
17;TRAVIS;I remember that, yeah.
18;SAM;It starts like this.
19;SAM;I am Grog.
20;SAM;I smash things and people.
21;SAM;Sometimes, I use a hammer, much like another big man named Thor!
22;SAM;Thor is not a goliath, but he is strong, almost as strong as Grog.
23;SAM;I like Thor because his name is easy to say.
24;SAM;Thor is on a quest to a place called Marvel Puzzle.
25;SAM;This Marvel Puzzle Quest must be magic, because it happens only on telly-phones and inty-nets.
26;SAM;You have to press buttons to rage.
27;SAM;That's the dumbest thing I've ever heard!
28;SAM;Inspired by Thor's rock, he calls it Ragnarock, the Sakaar Arena event is going on, where you team up with Thor in 20-person lightning rounds for prizes.
29;SAM;Grog would not have to team up with anyone to win in any arena, because Grog is already the champion named Philip.
30;SAM;You can load-down this Marvel Puzzle Quest for free!
31;SAM;That means no gold, Vax-- Vex.
32;SAM;Fuck!
33;SAM;You can download it at the Apple Store.
34;SAM;I like apples!
35;SAM;Google Play.
36;SAM;I like to play!
37;SAM;Or the Amazon app store.
38;SAM;I like amazons.
39;SAM;Or Steam!
40;SAM;I don't like steam.
41;SAM;It is angry water and it makes my face hurt.
42;SAM;Also, ale.
43;SAM;The end.
44;LIAM;How did you do that without moving your mouth?
45;TRAVIS;It was a long online tutoring session that Sam paid a lot of money for.
46;SAM;Pike wrote it down.
47;TRAVIS;Yeah, Pike got it all down, that's right.
48;TRAVIS;Thank you, Sam.
49;LAURA;That sounded just like him.
50;SAM;My voice acting is good.
51;TRAVIS;Right?!
52;TRAVIS;It's super good.
53;TRAVIS;Announcements!
54;TRAVIS;Do we have some merches?
55;LAURA;Oh, well!
56;LAURA;In addition to our Vox Machina dice that came out last week, we've got this amazing, oh, you know, How do you want to do this?
57;LAURA;scarf!
58;LAURA;I think I'm holding it upside down.
59;LAURA;How do you want to do this!
60;LAURA;Yeah, yours is out in the kitchen.
61;LIAM;It is soft.
62;LAURA;It's soft and wonderful.
63;LAURA;We wanted this last year for Christmas or holidays, and then it didn't happen, so it's this year and it's beautiful and amazing.
64;LIAM;It's not one of those scritchy-scratchy scarves.
65;LIAM;It's soft.
66;TALIESIN;It's even what passes for cold out here in beautiful California.
67;LAURA;If it's not cold, you can hang it on your wall.
68;LAURA;It's a good banner.
69;TRAVIS;It looks so nice.
70;LAURA;It's beautiful and we love it.
71;TRAVIS;That's gorgeous.
72;LAURA;Isn't it?
73;LAURA;You could wear it with your hoodie, or a t-shirt, or some Critical Role socks.
