;Player_Name;Transcription_Text
0;MATT;Hello, everyone, and welcome to tonight's episode of Critical Role or I guess whenever this night came out, this night's episode of Critical Role.
1;MATT;(laughter) Where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons.
2;MATT;(cheering) Specifically tonight, we're doing one of our Kickstarter one-shots that was unlocked that was a continuation of our Search for Grog one-shot.
3;MATT;We got to the point of the adventure in which Grog was saved.
4;TRAVIS;Found me!
5;MATT;The spirit was returned to the body, but they still are amongst the chaos of Pandemonium.
6;MATT;So as part of this unlock within the stretch goals of the Kickstarter campaign, we now get to do the other half of this storyline that we didn't expect to do, which is awesome.
7;MATT;For tonight, if you haven't noticed, we're all dressed very comfy.
8;MATT;We have decided, as of recent conversations, to go ahead to have a classic night where we all dress up like we used to have our Sunday morning brunch games and be in pajamas and have mimosas and snacks.
9;MARISHA;Cheers to Sunday brunch.
10;MATT;Cheers, indeed.
11;SAM;This may come out on a Sunday.
12;SAM;We don't know.
13;MATT;Could be, could be.
14;MATT;There you go.
15;LAURA, MATT;Love you guys.
16;TRAVIS;Not wearing anything under this table.
17;LAURA, LIAM, MATT;Eyes, eyes, eyes, eyes.
18;MATT;Take a nice battle cam view of our fantastic spread of snacks here that Ashley and Laura and other folks all put together for this.
19;SAM;Healthy, too.
20;SAM;(laughter)
21;LIAM;Give me that cheese.
22;ASHLEY;Get in it.
23;ASHLEY;It's good.
24;MATT;But yes, so prepare yourself for some light snacking as we go through because this is also our call back to the olden days at our newer table.
25;LAURA;Chomp chomp chomp chomp.
26;MATT;That being the case, let's go ahead and jump into today-- tonight's episode, whenever this is happening-- this episode of Critical Role.
27;OFF-SCREEN;(sings Led Zeppelin's Immigrant Song) Last we left off, the party known as Vox Machina, upon saving Exandria by and large from the incursion of Vecna, Thar Amphala, and the Shadowfell-based minions of his that had brought him to ascend as a god, you sealed him away and, however, in the process, closed the chapter on your friend, Vax'ildan.
28;OFF-SCREEN;Upon returning home to Whitestone, Grog pulled a card from the Deck of Many Things, pulled the worst card from the deck, and had his soul jettisoned off into a random plane.
29;TRAVIS;That's a matter of opinion.
30;MATT;Yeah, his body left lifeless.
31;MATT;The last game you had discovered his soulless body, took it to Vasselheim and asked the council there for some help in trying to ascertain the location of his spirit, wherever it may be.
32;MATT;Discovering that it was in the Plane of Pandemonium, the windswept realm of madness, you gathered yourself a couple of allies in Sir Bertrand Bell, a seasoned adventurer who had volunteered his services as a guide who had been to Pandemonium before supposedly, but had never been to Pandemonium and Lieve'tel--
33;LIAM;A real nice lady.
34;MATT;A really nice lady of the Raven Queen, who as part of paying penance for the loss of Vax'ildan had offered herself to volunteer to aid them on this mission.
35;MATT;You guys rounded up the last bit of things you needed, said goodbye to a few friends about the city and then made your journey to Pandemonium.
36;MATT;Immediately blasted by the incredible winds and the lightless expanse that was around you in the interior, you shouted commands as you made your way across the dangerous landscape, ran into a strange individual who seemed to be of Gith lineage who couldn't remember their name and asked some curious questions before vanishing into the dust storm around you.
37;MATT;You continued on forward after having visions of where this stone, this ruby-like gem that contained Grog's soul, was embedded at the top of this spire that existed somewhere on this plane.
38;MATT;You made your way to Howler's Crag, the base of this mountain tower.
39;MATT;You battled howlers that had stalked and hunted you on your way there.
40;MATT;You made your way through the tunnels and caves that wound up the interior of this giant structure.
41;MATT;A bunch of bugbears came out of nowhere and tore off Percy's arm.
42;MATT;It's crazy.
43;SAM;It was crazy.
44;LAURA;It was your other one, darling.
45;TALIESIN;Oh, that's right.
46;MATT;Then regenerated.
47;MATT;There's now a third Percy arm that's just disembodied and flapping around.
48;MATT;Awkward.
49;MATT;Very D&D.
50;MATT;You then also stealthily bypassed a distracted demon entity known as a balor that seemed to be in the process of painting bloody pictures on a wall.
51;MATT;You carefully pushed by the tight space, many of you burned heavily, escaping the other side and climbing to the top of the tower where, awaiting you, guarding this gem as part of the enchantment or just the general proximity of Pandemonium or a combination of the two, a corrupted empyrean, an entity of celestial origin, a half-child of the gods, screaming mad into the winds above, bound somehow to this tower, its history lost and its mind every bit as scattered.
52;MATT;You climbed the outside of this tower, did battle with it.
53;MATT;It smashed and angrily dashed each of you nearly from the tower multiple times, sending Bertrand Bell, clinging to life.
54;MATT;Did actually smash and kill Lieve'tel, who now lies lifeless.
55;MATT;In the midst of this intense throw down, Trinket, gritting his bare teeth with the unconscious, soulless body of Grog affixed to his back by chains, climbed the edge of the mountain, rushed toward the stone and upon meeting Grog's body to the stone, Grog was brought back to consciousness, the spirit instilling him with that angry barbarian power from within and through some absurd fucking luck rolled two natural 20s in a row and dealt the final blow to the creature, axe sinking into its corrupted celestial body, tearing it asunder and that was where we ended.
56;SAM;Because of parking restrictions.
57;MATT;Because of parking restrictions.
58;MATT;That is correct.
59;MATT;(laughter)
60;TRAVIS;We don't want to get locked in.
61;TRAVIS;We got to go.
62;MATT;Yep!
63;LIAM;The real world creeps in sometimes.
64;MARISHA;Yeah.
65;MATT;Sometimes.
66;MATT;So.
67;MATT;We begin.
68;MATT;You, Vox Machina and allies, dead and alive.
69;LIAM;Well, you know, take a penny, leave a penny.
70;MATT;Yeah there.
71;MATT;(laughs) You are stranded within the Plane of Pandemonium, your premium spell components apparently stolen, leaving you adrift in a lightless realm of madness.
72;MATT;The ruined body of the massive corrupt celestial being lies crumbling atop the spire of Howler's Crag, the wind whipping around the remnants of the battlefield.
73;MATT;Dust and rocks sting your flesh as you stand looking out into the darkness around you here atop the peak.
74;MATT;Grog stands enlarged and breathing heavily, his eyes filled with the rage and joy, clutching his axe atop the body of the empyrean, its blackened flesh slowly burning away into ash.
75;MATT;The rest of you stand around the broken rock, battered lifeless body of Lieve'tel also broken among the ruin.
76;MATT;Vox Machina, what would you like to do?
77;ASHLEY;Well, what do you have to say for yourself?
78;TRAVIS;(excited breathing) Did you see that shit?
79;TRAVIS;!
80;ASHLEY;Yeah, that was amazing!
81;TRAVIS;By the way quick point, safety tip, I think the Deck of Many Things may be dangerous.
82;SAM;No.
83;TALIESIN, ASHLEY;Really?
84;LAURA;Do you know where you are right now?
85;LAURA;Do you know where we are right now?
86;TRAVIS;In a castle.
87;LAURA;No.
88;LAURA;We're literally not anywhere near it.
89;LAURA;We're on top.
90;LAURA;It's very windy.
91;TRAVIS;Mm-hmm, yeah, terrible weather we're having.
92;LAURA;(sighs)
93;SAM;(laughs)
94;TALIESIN;Perhaps some shelter and perhaps a moment to take care of this problem?
95;MATT;Could you roll a death saving throw for me?
96;TRAVIS;Yeah for the--
97;SAM;Death saving throw?
98;MATT;For Bertrand Bell, who's still unconscious.
99;SAM;Is he dead?
100;LIAM;He's making death saves.
101;LAURA;And she's dead dead.
102;TRAVIS;Success.
103;LIAM;Dead dead.
104;MARISHA;I drop my form, my pit fiend form.
105;MARISHA;That's what I was, right?
106;MARISHA;What was I?
107;MATT;You were a goristro.
108;MARISHA;A goristro.
109;MARISHA;Foom!
110;LAURA;Oh, hi.
111;MARISHA;That went great!
112;SAM;We have Grog back, but our two new friends are fallen and one seems to be-- her head is just crushed beyond repair.
113;MATT;Roll again.
114;TRAVIS;Oh, second death saving throw.
115;TRAVIS;That's a one.
116;MATT;That's two failures.
