;Player_Name;Transcription_Text
0;MATT;Hello, and good evening everyone, to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;MATT;Tonight's going to be an interesting evening based on how we left off last week, so we'll get to that here in a moment.
2;MATT;First and foremost, let's get through our announcements.
3;MATT;At the top, we are excited.
4;MATT;This episode and the episodes of this month are brought to you by our new sponsor for this month, Loot Crate.
5;MATT;(cheering) Me and Marisha have been Loot Crate--
6;MARISHA;--purveyors for like three years.
7;MATT;But they've been awesome enough and interested in helping us sponsor this next month of content, so that being the case, if we want to go ahead and open some of these boxes real fast, and see, so you're aware of the kind of stuff that Loot Crate does.
8;MATT;While they're opening this, Loot Crate is a monthly subscription box service that's 20 bucks a month and you get six to eight unique items that are based on a specific theme every month.
9;LAURA;Leeloo Dallas Multipass!
10;TALIESIN;This is the one that comes with the Harry Potter socks.
11;LAURA;Sorry, Matt, you were talking.
12;MATT;That's okay.
13;MATT;You guys show off what you got.
14;LIAM;I have a little cute facehugger for the face.
15;MARISHA;Yes, a drinking horn!
16;SAM;I got a shofar!
17;SAM;I'm still saying we should rename the show Crate-ical Role for this month.
18;SAM;I'm just saying.
19;MATT;No, I'm good.
20;MATT;I'm good on that, thank you.
21;TALIESIN;This fabulous Labyrinth t-shirt, which Travis is sporting.
22;TRAVIS;I think if David Bowie can't keep you alive, I don't know what can.
23;TRAVIS;Original War of the Worlds and The Day the Earth Stood Still prints?
24;MATT;So, the cool thing about this is, they send you a new crate every month that has a certain theme and the content in that is based around that theme.
25;MATT;If you go to www.lootcrate.com/criticalrole, you can enter the code 'criticalrole', one word, to save $3 on your new subscription, so if you're thinking about it and you want to try it out for a little while, go ahead and use our code and get yourself a nice little discount, which is rad.
26;LIAM;The other neat thing about Loot Crate boxes is you can turn them inside out and they become something.
27;LIAM;This one's an arcade machine.
28;MARISHA;This one's got a maze on the inside.
29;TALIESIN;I keep all my stuff in these boxes.
30;MARISHA;Yeah, they're good storage boxes.
