;Player_Name;Transcription_Text
0;MATT;Welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons.
1;MATT;This evening, we're about to dive into our final game of the year before we go away for the holidays, and then return in the new year to begin our new campaign.
2;MATT;So tonight, instead, we're going to have the members of Vox Machina who could be here-- unfortunately, Ashley is still in New York.
3;MATT;Laura is busy being at the Video Game Awards because she was nominated for Best Actress.
4;MATT;So we're sending all the awesome, positive thoughts her way and wishing her luck.
5;MATT;And we all knew Vex was going to go out in the first half anyway.
6;MATT;That's not true.
7;MATT;But we miss you, Laura.
8;MATT;We do have a sponsor tonight.
9;MATT;We have, for this fantastic episode, Marvel Puzzle Quest returns to sponsor an episode.
10;MATT;Thank you so much, Marvel Puzzle Quest!
11;MATT;Sam?
12;SAM;Guys, for the sponsorship opportunity, I know that I have this habit of doing a bit, doing some comedy at the top of the show, and it's all funny and clever and brilliant and all that.
13;SAM;But today, I'm just going to do it serious.
14;SAM;This is a serious sponsor and they need our serious, unadulterated attention.
15;SAM;So I'm just going to read the copy, I swear to god.
16;SAM;Okay.
17;SAM;Our sponsor tonight is Marvel Puzzle Quest.
18;SAM;Recruit all your favorite Avengers, from Black Panther, Captain America, (fart noise) Iron Man, The Hulk (fart noise), Black Widow, and more!
19;SAM;(extended fart) Create a super-villain dream team and recruit Infinity Gauntlet-wielding Thanos to wage your own war!
20;SAM;(excessive fart noises) Mix and match to create the ultimate team of three, and battle it out in Match Three War!
21;SAM;(squeaky fart) Marvel Puzzle Quest is available on iOS, Android, Amazon, and Steam.
22;SAM;Download it now for free.
23;SAM;(so many fart noises)
24;MATT;God, Sam, holy shit.
25;SAM;I just read the copy!
26;MARISHA;Your own joke broke you.
27;TALIESIN;What episode is this?!
28;TALIESIN;How many episodes did it take to finally get to this?
29;TRAVIS;Marvel Puzzle Quest gets the best stuff.
30;MATT;We have officially hit that level in our game.
31;TALIESIN;We have steamed the shark.
32;LIAM;You've got to be careful.
33;LIAM;Marvel Marketing is going to start stealing from your bucket of tricks.
34;LIAM;We're going to see trailers with farts.
35;MATT;All righty.
36;MATT;So let's see.
37;MATT;Other announcements?
38;MATT;We have a quick one tonight, I think.
39;MARISHA;There's the charity stream with Satine on Saturday.
40;MARISHA;The Roll20 dealio that she's doing is this Saturday, all-day D&D for charity.
41;MATT;This is actually a continuation of a charity event that Satine's been running for years, where me and her first played D&D together years ago.
42;MATT;She asked me to be a charity DM and me and Keith Baker ran games at Meltdown, years ago.
43;MATT;So it's an awesome group, awesome games.
44;MATT;Please check it out.
45;MATT;Support it if you can.
46;MARISHA;That was the early days of streaming RPGs online, before it was a thing.
47;MATT;Yeah, it was rough.
48;MATT;But it was fun.
49;MATT;It was a good time.
50;MATT;So yeah, check that out.
51;MATT;Next Thursday will be our big wrap-up.
52;MATT;We've been asking questions of the community.
53;MATT;There's been a lot of really great questions.
54;MATT;So we got through as many as we possibly can for this episode next Thursday to answer a lot of questions about the campaign, the world, things that went unanswered, curiosities that you may have been holding on to.
55;MATT;The ones that we didn't get to, we might carry over into the first week of the new year or something.
56;MATT;We'll figure it out.
57;MATT;We want to get through as many of these as we can, but we have a large bulk of them coming to you next Thursday in this time slot.
58;MATT;So check it out next week!
59;MATT;Let's see.
60;MATT;Any other announcements you guys want to bring up?
61;TRAVIS;Laura would pull my lower lip over my head if I didn't say that the beautiful Critical Role notebook is in the merch store.
62;TRAVIS;It's gorgeous.
