;Player_Name;Transcription_Text
0;MATT;Cassandra, remembering this, drags her body through what remnant is there on the ground.
1;MATT;There's a big groove left behind her as she's being dragged through it.
2;MATT;You get to the second trap that she marked, and you guys make your way around it.
3;MATT;You make your way to where the road diverges, the one way to the castle, and the one to the acid pits.
4;MATT;And Cassandra heads towards the acid pits.
5;LAURA;Cassandra, what are you doing?
6;TRAVIS;She's throwing them in the acid pits.
7;MATT;She doesn't look back at you.
8;MATT;She just keeps walking.
9;MATT;You follow her for about five minutes.
10;MARISHA;Are we sure this won't make anything bad happen if we throw a body into the acid pits?
11;TALIESIN;I think it's fine.
12;TRAVIS;I think it's acid.
13;MARISHA;Okay.
14;MATT;After about five minutes of following her, the path leads up and then crests, and there is a room that smells awful.
15;MATT;It's similar to the acrid scent the room was filled with when the acid was pouring into the room.
16;MATT;There's a whole series of other chemicals and inside, you can see there's a number of laboratory set-ups near you.
17;MATT;You get the feeling this is probably where a lot of this particular acidic concoction that was fine-tuned for this stone of Whitestone was created, or at least, honed by Ripley.
18;MATT;Without a beat, Cassandra walks up to the edge and just throws Delilah's body in.
19;MATT;(plop, sizzle) Then it disappears beneath the surface as the hissing, bubbling noise takes over the silence of the room.
20;MATT;She sits there and just watches it sink.
21;LAURA;Well?
22;LIAM;She brought a lot of ill to this world.
23;LIAM;Don't feel too bad.
24;MATT;Cassandra turns back around.
25;TALIESIN;She was too dangerous to let live.
26;MARISHA;What about you?
27;MARISHA;How do you feel?
28;SAM;How's that gun barrel of yours?
29;MARISHA;Yeah.
30;TALIESIN;I pull out the broken barrel and inspect it.
31;MATT;Looking at it, you can see, Delilah's name is missing from the barrel entirely.
32;MATT;Cassandra's name is still on the barrel, and so is Ripley's.
33;MATT;Go ahead and make an investigation check.
34;TALIESIN;I had some thoughts but yeah.
35;TALIESIN;11.
36;MATT;Okay.
37;MATT;Just looking at it, it looks like the names are there, emblazoned as to where they were before.
38;TALIESIN;I'm going to just take the broken gun and point it at my sister.
39;TALIESIN;What do I feel?
40;MATT;Currently, nothing.
41;TALIESIN;I think I'm all right.
42;TALIESIN;I think I may be all right.
43;SAM;Why don't you toss that thing into the acid just in case?
44;TALIESIN;I'm going to do something else.
45;SAM;Are you going to shoot your sister like you just pointed your gun at her?
46;SAM;What was that about?
47;TALIESIN;You were the one who wouldn't give me the other gun.
48;SAM;I gave you the other gun.
49;TALIESIN;I'm going to go over to the little lab setup.
50;TALIESIN;Is there some acid there?
51;MATT;Go ahead and make an intelligence check.
52;TALIESIN;17.
53;MATT;17?
54;MATT;Yeah, a brief look around you can see there are many different compounds, different strengths of acid, what a lot of the initial experimentation was.
55;TALIESIN;I'm going to start trying to scar her name off the barrel.
56;MATT;Okay.
57;MATT;You take a moment and eventually manage to scar and dissolve enough of the exterior of that barrel until the name is no longer visible.
58;TALIESIN;I think it's fine.
59;SAM;(scoffs) You think it's fine?
60;LAURA;Lovely.
61;TALIESIN;You're going to have to have some faith.
62;SAM;I don't have any faith!
63;SAM;Here, we'll make a deal.
64;SAM;I'll let you keep that gun if you give me the other one.
65;TALIESIN;No.
66;TALIESIN;(laughter)
67;LAURA;So glad that your smoke monster is seemingly gone, Percy.
68;LAURA;That's wonderful news.
69;LAURA;The spinning orb of death, however, is still back there, so we should probably figure out what to do about that.
70;TALIESIN;Well, I think perhaps we can talk to Keeper Yennen.
71;TALIESIN;Perhaps put together some priests to deal with that.
72;TALIESIN;Enlist the help of the entire town now that there's no longer a revolution to be fought.
73;TRAVIS;Yeah, that's a solid plan.
74;MARISHA;Oh, the revolution.
75;TALIESIN;We forgot about that.
76;MARISHA;We should go stop the fighting.
77;MARISHA;Right?
78;MARISHA;We should probably let them know it's over.
79;LAURA;Probably.
80;TRAVIS;Well if they're fighting, wouldn't it mean it's not over?
81;MARISHA;Well, I'm sure they don't know that the Briarwoods are dead.
82;TALIESIN;So perhaps if we tell everyone the Briarwoods are dead.
83;TALIESIN;Cassandra?
84;TRAVIS;Maybe we'll see Ripley on the way out.
85;TALIESIN;Wouldn't that be nice?
86;SAM;I just had a thought, Percy.
87;SAM;I cast Friends on him.
88;MATT;Okay.
89;SAM;I think I know how to fix your gun, if you hand it to me.
90;TALIESIN;Never in my right mind would I hand my gun.
91;MATT;Go ahead and make a-- it'd be a persuasion check.
92;MATT;And you go ahead and make an insight check.
93;MATT;But you have an advantage on it.
94;MATT;No, he has advantage on the persuasion, you do not have it.
95;LIAM;While they're talking, can I attempt to pull it off of his belt?
96;MATT;Pull it off of Percy's?
97;TALIESIN;My insight is 21.
