;Player_Name;Transcription_Text
0;MATT;Good evening, everyone!
1;MATT;And welcome to our eleventh episode of Critical Role.
2;MATT;I think our story is definitely brewing towards a coming conclusion, whether this week or some point soon.
3;MATT;We'll see how the story pans out.
4;MATT;Nevertheless, the excitement's definitely growing for Vox Machina.
5;MATT;We're currently waiting for a couple of the party members to arrive here.
6;MATT;But they'll be here very shortly.
7;MATT;But in the meantime, let's go ahead and jump to our intro, and we'll come back and have a few announcements before we hop into this week's episode and see where the story goes.
8;MATT;See you in just a minute.
9;MATT;[dramatic music] Hello everyone!
10;MATT;Welcome back!
11;MATT;(laughs) Today's been a chaotic, end-of-the-week bit of insanity.
12;ZAC;They can't see everyone running to get the donuts.
13;MATT;Yeah, they can't see you guys running to get your donuts, so it's fine.
14;MATT;Our party was just scattering to the four winds.
15;MARISHA;Oh, is the visual still on Matt?
16;MATT;It's on me.
17;MATT;It's fine, guys.
18;MARISHA;Aww, damn it!
19;MATT;That's all right.
20;MATT;So, anyway, guys.
21;MATT;Welcome back.
22;MATT;We have a few announcements.
23;MATT;First off, thank you once again, chat, for giving me this awesome, awesome DM's cloak.
24;MATT;We'll see at which point in the evening it becomes perfunctory.
25;MATT;Also, apparently we had a load of other gifts that arrived.
26;ZAC;Yeah, yeah.
27;ZAC;Let's come over to this, so-- The chatroom knew you guys had a big battle today, possibly.
28;ZAC;So they wanted to help you guys out.
29;ZAC;So, Marisha.
30;ZAC;(cheering)
31;MATT;That's great!
32;MARISHA;Yes!
33;ZAC;And this is for you, Ashley.
34;ASHLEY;What?
35;ASHLEY;A mace?
36;ASHLEY;Yes!
37;ZAC;I'm not sure who the elf ears are for, that's probably one of you guys.
38;ZAC;Actually, you know what?
39;ZAC;I think these are for-- We have the bear, Trinket, and the ears.
40;LAURA;Oh, goodness gracious!
41;MARISHA;You got a Trinket?
42;ZAC;I'll let you open that--
43;LAURA;Oh my god you guys, he's a puppet!
44;MARISHA;Oh my god!
45;MARISHA;Shut.
46;MARISHA;Up.
47;ZAC;I'm not sure what that's for--
48;MATT;This has to be for the dragonborn.
49;MATT;I think, Orion, that this is a skull of a dragonborn.
50;MATT;To put your material components in.
51;MATT;Open it up.
52;ORION;Oh shit!
53;MARISHA;That's so cool!
54;ZAC;I'm pretty sure we have a thing-- a gun on the way, or something?
55;ZAC;Someone messaged us.
56;ZAC;I'm like--
57;MATT;(laughs) They just ship him a glock.
58;MATT;(laughter)
59;ASHLEY;Who provided these?
60;ZAC;I'll have to look that up.
61;ZAC;We had so much stuff.
62;ZAC;I'll look it up.
63;MATT;Please look it up.
64;MATT;We want to thank you before the end of the show.
65;ZAC;This is for Scanlan, he's on his way.
66;ZAC;And then we have-- Oh, we have the little mouse here.
67;TALIESIN;Yeah, I gotta see that flute, though.
68;ZAC;I believe this is for Grog.
69;ZAC;If I'm getting any of these wrong, the chatroom will yell at me and we'll figure it out.
70;MATT;Yeah, please figure it out.
71;ZAC;But obviously we know who this is for.
72;MATT;Yeah, we'll pass that over to his side, there.
73;ZAC;The only other announcement I have, guys, thank you all so much for helping us reach the shirt goal.
74;MATT;Yes, thank you so much.
75;ASHLEY;Yes, thank you!
76;ZAC;You have a couple more hours to get the shirts if you don't have them yet.
77;ZAC;But we're not going to push it on you guys, we already reached the goal.
78;ZAC;So thank you all so much.
79;ZAC;But if you still want one, I think you have, like, four more hours and then they're gone and that shirt is no longer available.
80;MATT;It's done after this.
81;ZAC;Done!
82;ORION;It's this, but gray.
83;ZAC;Ryan, can you hand me those pictures that I had sitting there?
84;ZAC;Where'd those go?
85;ZAC;Our giveaway tonight is when we get to 2,950 subs, we're going to give away a 5th Edition Player's Handbook, signed.
86;ZAC;As well as a signed photo of the Critical Role crew, here.
87;ZAC;So every 50 subs we'll give away this with a 5th Edition signed Player's Handbook.
88;ZAC;And that's pretty much it.
89;ZAC;That's all I got.
90;MATT;Yeah.
91;ZAC;Good luck!
92;ZAC;I hope you guys die.
93;ASHLEY;No!
94;ASHLEY;Get outta here!
95;MATT;Oh, there we go!
96;MATT;And also, for Percy--
97;MARISHA;Yes!
98;MATT;(laughs) For Percy, you get your own.
99;MATT;Plastic on there.
100;MATT;Pass that on over.
101;TALIESIN;No one is safe.
102;MATT;Oh, that's amazing.
103;ORION;Thank you so much.
104;ORION;Who's the name of the guy?
105;MATT;We're finding out.
106;MATT;We'll definitely thank you before the end of today.
107;MATT;Also, want to give a thanks out to John Dodson, who is the first to create and send off--
108;ORION;Our magic carpet?
109;MATT;Our magic carpet for the party to use.
110;MATT;(cheering)
111;LAURA;Oh, and it's up on a thing!
112;MATT;Yep.
113;MATT;I understand we're going to have quite a few magic carpets coming in.
114;MATT;So we're probably going to be swapping out as it's used, as the game progresses.
115;MARISHA;It's going to be, The Magic Carpet of A Different Color.
116;MATT;Exactly!
117;MATT;So it's going to be The Amazing Technicolor Magic Carpet.
118;LAURA;Matt, who sent these to us for our birthday?
119;ORION;Matt Aberny, I believe?
120;MATT;That's awesome.
121;ORION;Yes, Aberny.
122;ORION;If we're saying your name wrong, I will say it right next week.
123;ORION;I'm sorry.
124;ORION;But you're awesome.
125;MATT;Matt Abernathy, I think it is.
126;LAURA, ORION;Abernathy?
127;MATT;I think.
128;MATT;If we're butchering it, I apologize, but we love you.
129;ORION;You know who you are.
130;ORION;Thank you.
131;ORION;They're awesome.
