;Player_Name;Transcription_Text
0;MATT;And welcome back to tonight's episode.
1;MATT;So, picking up where we left off, Vox Machina, having to find and collect the artifacts known as the Vestiges of Divergence to prepare themselves for battle against the Chroma Conclave, a group of extremely dangerous chromatic dragons who are wreaking havoc on the Tal'Dorei countryside, and get vengeance for the loss of Vex and Vax's father in the past.
2;MATT;Er, sorry, mother.
3;MATT;The father's still around, and kind of a dick.
4;LAURA;Yeah.
5;MATT;It's been a long week.
6;MATT;However, you guys have been making your way into the Feywild in search of a specific item known as Fenthras, a bow of which Vex has been sort of keeping an eye on this whole time.
7;LAURA;Ahh, totally.
8;MATT;Just like that.
9;MATT;(laughs) We're all having Gen Con plague residual, here.
10;MATT;They've made their way through a number of strange, dangerous, and awkward encounters in the Feywild, including an encounter with their father, I meant to say earlier, in Syngorn, which is currently hiding out in the Feywild until they've prepared for battle against Thordak the Cinder King.
11;MATT;You went to the Moonbrush and parleyed between pixies and werewolves, you pushed past the Gilded Run, a series of enchanted, dangerous rivers that keep the Shademirk Bog in check from spreading across the land with its corruption, and you stepped into the Shademirk Bog, its strange, sludgey, black, corrupt interior, stumbling upon what appears to be a small hovel built out of a tree trunk.
12;MATT;The gnomes, making their way towards via Vex's broom, caught a partial glimpse of the creature that lived within, a door was suddenly opened, and upon floating back, the broom was robbed of its magical enchantment temporarily.
13;MATT;The party regathered and are now deciding what to do here in the depths of the Shademirk Bog.
14;MATT;So, as the gnomes have returned, your broom has seemingly been proven to still function--
15;LAURA;Don't say 'seemingly'.
16;MATT;Why?
17;MATT;It's fun.
18;LAURA;Don't say 'seemingly'.
19;MATT;It's fun.
20;MARISHA;We confirmed.
21;LAURA;Yeah.
22;MATT;What would you guys like to do?
23;SAM;All right, so that place over there, the hut.
24;LAURA;Yeah.
25;SAM;I think it was not a good idea to go over there.
26;SAM;I think it's one of the things that what's-his-fuck warned us about.
27;LAURA;Garmelie?
28;SAM;Yes.
29;LAURA;The hag, right?
30;SAM;I don't know.
31;SAM;I wasn't really paying attention.
32;LAURA;Yeah, no, he warned us about...
33;TALIESIN;I'm feeling the hag.
34;TALIESIN;Is anybody else feeling the hag?
35;SAM;Something about a hut.
36;LAURA;I am not feeling the hag.
37;LIAM;I'm not feeling the hag.
38;MARISHA;How do you mean?
39;MARISHA;Yeah, how do you mean, feeling?
40;LIAM;I've had enough hag.
41;TALIESIN;We're not feeling the hag, but I think we should avoid her.
42;LAURA;The Hut of Wodenna.
43;MARISHA;The Hut of Wodenna, right.
44;SAM;Yeah, that's probably Wodenna.
45;LAURA;It could be.
46;SAM;So why don't we go around the hut?
47;SAM;Is that possible?
48;SAM;Is Garmelie gone?
49;LAURA;Garmelie's gone.
50;MATT;Garmelie left, you guys.
51;SAM;Oh yeah.
52;TRAVIS;Peaced out.
53;MATT;He wouldn't even enter the forest with you.
54;LAURA;However, she is aware of our presence, now, isn't she?
55;SAM;So?
56;SAM;We're big and scary.
57;SAM;She's a little old lady.
58;LIAM;What's the terrain like around this hut?
59;MATT;The forests of the Shademirk Bog is a very very thickly wooded swamp with thick-trunked trees and almost weeping willow-type sagging canopies, but the entirety of each piece of brush here is coated and seemingly seeping this kind of black sticky tar-like ichor that just kind of pools and seeps into the ground, so even traversing this territory's been a slow, arduous process.
60;MATT;There is a small clearing around where this tree trunk hovel is currently located, and the tree itself does not appear to match the surrounding trees that kind of embody most of this forest terrain.
61;LIAM;Does it look possible to skirt around it from where we are?
62;MATT;You could skirt around it, most definitely, yeah.
63;MATT;It's just something you saw in the distance and went and inspected, you could avoid it entirely.
64;LIAM;Okay.
65;TALIESIN;And we do have a direction to move.
66;LAURA;Yeah, we know, we know that is not where the bow is.
67;MARISHA;Yes, it was on Garmelie's list of things to avoid.
68;SAM;But maybe she could help us in a way.
69;LAURA;I know, it's so terrible!
70;LAURA;I want to like explore everything here because--
71;MARISHA;I wonder if she knows the other hags that we've encountered.
72;LAURA;Forsythia...
73;SAM;It's like that urge when you're standing at the edge of a cliff, like part of your body wants to jump a little bit?
74;LAURA;Yeah.
75;SAM;I kinda wanna go in there.
76;LAURA;Kind of like when I dove into the river.
77;SAM;Yeah, yeah, yeah.
78;MATT;Yeah, exactly.
79;MARISHA;Well, see, you guys did kind of jump, and it didn't feel good, right?
80;LAURA;Right, true.
81;TRAVIS;Devil's advocate.
82;MARISHA;So...
83;TRAVIS;What if she's lonely, and two, what if she's not the hag and she knows where the hag is?
84;MARISHA;One, I'm certain she is lonely, and two, she's probably the hag.
85;TALIESIN;I'm pretty sure she's the hag.
86;MARISHA;She's definitely probably the hag.
87;LIAM;We've kind of already had this conversation before we went and poked a badger with those floating instruments, we really don't need to do every single thing.
88;LAURA;No, we don't, we really don't.
89;TRAVIS;I'm just saying you're profiling, is all.
90;LIAM;And I have a bad history with hags, and I would like--
91;LAURA;Yes, you do.
92;LIAM;--to skip this fucking place.
93;TALIESIN;I'm okay with that.
94;TALIESIN;I, honestly I could use a bit of sleep at some point and I think moving in the correct direction, getting a bit of sleep somewhere safe...
95;LAURA;And we've been do-si-doing the whole time we've been having this conversation, definitely.
96;TALIESIN;I'm working on that as well.
97;MARISHA;I feel like we're trying to talk ourselves out of this, aren't we?
98;LAURA;I think we need to not go towards the hut.
99;MARISHA;Okay, we'll not go towards the hut.
100;LAURA;To the tree, to scariness.
101;TALIESIN;If there was a time to not be us, this is the moment.
102;MARISHA;It's probably now.
103;LAURA;This is that time.
104;TALIESIN;Right now.
105;TRAVIS;I take out the javelin of lightning.
106;ALL;No!
107;SAM;You have a javelin of lightning?
108;LAURA;He does.
109;TRAVIS;I do.
110;TALIESIN;He does, in fact, have a javelin of lightning.
111;SAM;Why have you never used a javelin of lightning?
112;LAURA;He has, he has one time.
113;LAURA;Don't.
114;TRAVIS;And I, I just make sure that it's clean and put it back.
115;MATT;Okay.
116;LAURA;Let's just sneakily go off and just not pay any more attention to this charming little tree.
117;MARISHA;Okay.
118;TALIESIN;I feel like we've done enough damage for one day.
119;TRAVIS;Yeah, we've gotta at least come back this way, so, you know.
120;LAURA;This is true.
121;LAURA;Ugh.
122;MATT;All righty.
123;MATT;You guys--
124;TRAVIS;We go around.
125;TRAVIS;Stealthily.
126;LAURA;Stealthily walk away from the hut.
127;TRAVIS;Do we still have Pass Without a Trace?
128;LAURA;Do we still have Pass Without a Trace going, or do I need--no, it dropped, it dropped.
129;MATT;You traveled quite a while, yeah.
130;LAURA;Because we fought something, so I would need to cast it again.
131;LAURA;Which I do!
132;LAURA;Cast again.
133;LAURA;Pass Without a Trace.
134;SAM;Thank you!
135;LAURA;Um, maybe Dust of Tracelessness behind us so the hag doesn't feel tempted to maybe follow in our footsteps.
136;TRAVIS;Don't tell me what to do, devil-woman.
137;TRAVIS;I take out the Dust of Tracelessness.
138;TRAVIS;It looks good, I put it back.
139;LAURA;Grog, please, flower-girl, please.
140;TRAVIS;Javelin or Dust of Tracelessness, they go together.
141;TRAVIS;If I do one, I do the other.
142;LAURA;You're terrible.
143;LAURA;That's terrible.
144;TRAVIS;I need a little danger in my life.
145;TALIESIN;I promise you, we're going to kill something very soon.
146;LAURA;Soon!
147;TRAVIS;There's a giant werewolf following us...
148;LAURA;We just killed the crocodile plant.
149;LAURA;We just killed a crocodile plant.
150;MARISHA;That's true.
151;LAURA;Seriously, we just fought something.
152;MARISHA;You were inside his gut.
153;MARISHA;You have to remember that.
154;LAURA;Just did that.
