;Player_Name;Transcription_Text
0;MATT;Hello everybody!
1;MATT;Welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and roll dice and play Dungeons & Dragons.
2;TRAVIS;Yeah, we do.
3;MATT;My name is Matthew Mercer.
4;MATT;I am the Dungeon Master of the show.
5;MATT;Before we get started, let's go ahead and run through our announcements for the evening.
6;MATT;First, I wanted to let you guys know that tonight-- tomorrow, I'm sorry.
7;MATT;Tomorrow is the last day to preorder your Dagger Dagger Dagger shirt.
8;MATT;Is it also the last day to do the Strongjaw Ale?
9;LAURA;It is!
10;MATT;Strongjaw Ale and Dagger Dagger Dagger shirts.
11;TRAVIS;Also ale.
12;ASHLEY;I need them!
13;MATT;You do need them.
14;LAURA;You do.
15;LAURA;Actually, Ashley, I think I got shirts for you.
16;MATT;Yeah, we've got some shirts held for you.
17;SAM;Extra large!
18;TALIESIN;But if you're not Ashley, you'd better get yourself a shirt.
19;MATT;Yep.
20;MATT;So you have until tomorrow to get those, so go to the Geek and Sundry store to preorder if you're interested.
21;MATT;Yay!
22;MATT;Next up, a reminder, me and Marisha are flying out bright and early tomorrow morning to Pittsburgh for Tekko!
23;MATT;We're going to be doing awesome panels on voiceover and gaming and all points nerdy on the Internet in between, as well as signings and autographs and all that fun stuff.
24;MATT;So if you're in the area and you want to find a place that's warm, we'll be there in the convention, so hopefully we'll see you guys over the weekend.
25;MARISHA;And I went to college there, so I'm going to be finding my old homies and getting drunk.
26;TALIESIN;Do you have a college sweater that just says college?
27;TALIESIN;You could really use one.
28;MARISHA;I went to the performing arts school, and we did make football t-shirts, because we thought it was funny, as our performing arts shirts.
29;TALIESIN;That sounds like a performing arts joke.
30;MARISHA;Yeah.
31;SAM;Fascinating.
32;MATT;Indeed.
33;MARISHA;Cool story, bro.
34;MATT;Next up, I get to announce, coming up as part of a celebration for International Tabletop Day and a sponsorship by Pathfinder and Syrinscape, who have been fantastic in getting this program for me in this game as well, we're going to be doing an event called Critical Role One Shot on April 18th, Monday, at 7 to 10 PM.
35;MATT;We're going to be taking over Ivan's No Survivors slot that evening to run a Pathfinder one-shot that I'll be running.
36;MATT;However, Ivan will actually be playing as a player in that one.
37;ALL;What?
38;MATT;I know!
39;MATT;What, what?
40;MATT;(gunshot) Mind blown.
41;MATT;Destroyed.
42;MATT;Ivan will be playing.
43;MATT;We also will have guesting players of Taliesin and Marisha in that game as well, and we have two special guests that evening who will be playing with us: the illustrious Ashly Burch will be joining us for the evening, and the wonderfully talented Phil Lamarr as well.
44;SAM;Wait, what?
45;SAM;I didn't know that.
46;MATT;Yeah!
47;MATT;So it's going to be a fun night playing Pathfinder.
48;LAURA;When is that, again?
49;MATT;That is April 18th, Monday at 7 PM, Pacific Time.
50;TRAVIS;Aren't taxes due that day?
51;MATT;When you're done with your taxes, this is a great way to celebrate.
52;MARISHA;A great way to celebrate.
53;MARISHA;I'll be filing an extension, like everybody else.
54;MATT;It'll be a fun event, we've got some cool surprises set up for the story, and I'm excited about it, so come and join us 7 PM Pacific, Monday, April 18th for Critical Role One Shot.
55;MATT;Also, those of you out there who are members of the Nerd Block, or are looking to be, this upcoming, now live, Nerd Block that is going out has a little surprise in there, a little artistic surprise for fans of Critical Role.
56;SAM;Oh?
57;SAM;What is it?
58;MATT;They'll have to see.
59;SAM;Oh, a tiny poop.
60;SAM;I'm in.
61;LAURA;A teeny-tiny poop, just from Sam.
62;MATT;But yeah, those of you out there who want to check it out, we have a fun little insert there in the box.
63;MATT;You get to see if you grab one, so check it out and see if it's to your liking.
64;MATT;Liam, did you want to talk about--?
65;LIAM;Oh, yeah, hey!
66;LIAM;You know my love for Wyrmwood Gaming and their boxes.
67;LIAM;We have these beautiful ones.
68;LIAM;Lift up a Wyrmwood box.
69;LAURA;Oh!
70;LAURA;Oh my goodness.
71;LIAM;They make great, beautiful boxes.
72;LIAM;They have all kinds of woods to hold your dice in, and if you use the code critrole, you will get free shipping.
73;LIAM;But also, today, I would like to let you all know that Wyrmwood Gaming has a kickstarter for their Sentinel box.
74;LIAM;I'm sure I'm forgetting the actual name, but it's a beautiful box.
75;LIAM;It's good for D&D, it's good for Magic: The Gathering, and it holds cards, it holds dice, there's a Bluetooth in it so that if you lose it, you can find it.
76;TRAVIS;Satellites can see it?
77;LAURA;I wish we had the box in front of us, but go look it up, it's got this box on the top, and then it separates on the bottom and you can put your dice in the bottom.
78;LIAM;It's called the Sentinel deck box.
79;LIAM;There's also a version of it called the Vox Machina, which is a premium item, and it's gorgeous.
80;TRAVIS;Premium, premium, premium.
81;LIAM;Premium.
82;LIAM;But tossing this out, too, if you guys want any of the other Sentinel deck boxes and you want to get the logo etched onto it, that's also an option.
83;LIAM;I don't know if it's on the site or not, but it will be.
84;MARISHA;It's an off-the-menu item.
85;LAURA;Yeah.
86;LAURA;Check it out!
87;LIAM;'Twill be there.
88;LIAM;Gorgeous box.
89;ASHLEY;That sounds like something Gilmore would sell.
90;MATT;There you go.
91;MATT;Oh, he would.
92;MATT;Don't worry.
93;MATT;He would be happy to sell that.
94;SAM;And because of the Bluetooth feature, the NSA will track your every roll.
95;MARISHA;You're now on the Homeland Security list.
96;MATT;All right.
97;MATT;Do we have anything else you guys wanted to announce before we get started?
98;TRAVIS;That fucking Rogue One trailer!
99;TRAVIS;Holy shit!
100;TALIESIN;I haven't seen it yet!
101;TRAVIS;All right.
102;TRAVIS;No words.
103;TRAVIS;No words.
104;TRAVIS;No words!
105;SAM;Is it like Batman vs. Superman good?
106;TALIESIN;Don't set expectations you can't match.
107;LAURA;Did you see it, Ashley?
108;ASHLEY;Yes!
109;ASHLEY;Gimme!
110;TRAVIS;Yeah.
111;TRAVIS;All the things.
112;MATT;I'm sure it's cool.
113;MATT;I haven't seen it yet.
114;TRAVIS;Oh, on the break!
115;TRAVIS;On the break, on the break.
116;LAURA;Yeah, we'll watch it on the break.
117;MATT;I haven't had a chance, I've been busy working on this shit for you guys!
118;TRAVIS;What, you don't just make this stuff up as you go?
119;MATT;(mock weeping) No, I have to prepare.
120;TALIESIN;It's imaginary, how could it be?
