;Player_Name;Transcription_Text
0;TALIESIN;Finish it!
1;TALIESIN;Finish it, I dare you!
2;TALIESIN;(cheering) Good evening, everybody.
3;TALIESIN;Welcome to terrible decisions in my life.
4;TALIESIN;Welcome to Critical Role.
5;TALIESIN;We are doing Vampire: The Masquerade.
6;TALIESIN;Sort of.
7;TALIESIN;Well, we're going to talk about it.
8;TALIESIN;We're doing kind of a homebrew thing.
9;TALIESIN;It's going to be fun.
10;TALIESIN;It's going to be weird.
11;TALIESIN;It's going to be dark and really inappropriate and I'm so sorry.
12;TALIESIN;If any of you are a little squeamish, it's going to get a little weird, and I'm so sorry.
13;TALIESIN;I was a big fan of this game 25 years ago.
14;TALIESIN;This game and the World of Darkness, Werewolf: The Apocalypse, Mage: The Ascension, Changeling: The Dreaming, and all of these games were a big part of all of our lives and they really affected us and changed us.
15;TALIESIN;It was an introduction to roleplaying for a lot of people who may not have been comfortable with Dungeons & Dragons of something obviously much more serious, because look at us.
16;TALIESIN;We're so much more serious right now.
17;TALIESIN;The build that we're going to be running is kind of a mix of, as I'm checking my notes, the new v5 Alpha.
18;TALIESIN;It's also a little bit of Onyx, it's a bit of my old homebrew that I found bits and pieces of while cleaning my room, all mushed together.
19;TALIESIN;If you're interested in this game, there's a brand-new version in Alpha right now that you can play around with.
20;TALIESIN;There's also the old school stuff that Onyx has put out which is the size of a small library.
21;TALIESIN;You can go in and find books on every city and every type of creature you could want.
22;TALIESIN;There's weird, angry 80s versions of everybody.
23;TALIESIN;I want to do a special thanks to Jason Carl, White Wolf, Onyx Path, and Don and Katherine, if you're watching, for running really good games, and Sasha and Juliet for running very good games.
24;TALIESIN;"Sasha's not watching; she's at marching band."
25;TALIESIN;You've got marching to do.
26;SAM;This music, Taliesin.
27;TALIESIN;This is Syrinscape.
28;TALIESIN;I hit a random button in their Creepy Asylum set.
29;TALIESIN;It's rocking.
30;TALIESIN;We have some announcements that, in theory, I was supposed to have, but I don't.
31;TALIESIN;I know some of them off the top of my head.
32;SAM;I can help you out there, Taliesin.
33;TALIESIN;You can start there with Backblaze.
34;SAM;Is the camera on me?
35;SAM;Our sponsor tonight is Backblaze!
36;SAM;Yev from Backblaze is back again to peddle his wares.
37;SAM;Backblaze is unlimited backup for Macs and PCs.
38;SAM;You can use mobile apps to access data on the go.
39;SAM;You can recover files by mail using a flash key or hard drive.
40;SAM;They'll ship it to your door to restore your data.
41;SAM;And you get a 15-day, fully-featured free trial if you go to backblaze.com/criticalrole.
42;SAM;To honor our fine people at Backblaze, I have composed a rap in the style of Sir Mix-A-Lot.
43;SAM;Ahem.
44;SAM;Oh boy, I should have rehearsed this.
45;TALIESIN;You and me fucking both.
46;SAM;I like backups and I cannot lie!
47;SAM;Those other brothers can't deny!
48;SAM;When a virus hits and your hard drive quits, but you backed up all your shit you get sprung!
49;SAM;Wanna act all tough 'cause you know it's all backed up.
50;SAM;So fellas!
51;TRAVIS, MATT;Yeah!
52;SAM;Fellas!
53;TRAVIS, MATT;Yeah!
54;SAM;Storing lots of porn?
55;TRAVIS, MATT;Yeah!
56;SAM;You better store it!
57;TRAVIS, MATT;Store it!
58;SAM;Hoard it!
59;TRAVIS, MATT;Hoard it!
60;SAM;Store those gigs of smut!
61;SAM;Baby got Backblaze!
62;SAM;(cheering)
63;TRAVIS;Yeah!
64;TRAVIS;Backblaze rap!
65;SAM;Backblaze!
66;SAM;Check it out.
67;TALIESIN;Wow, it's only uphill from here.
68;TALIESIN;That's good.
69;LAURA;Very nice, Sam.
70;TALIESIN;That was beautiful.
71;LIAM;So we're all vampires tonight, right?
72;TALIESIN;Oh yeah.
73;LIAM;Is the camera even picking us up?
74;LAURA;"I know; can you see us?"
75;LIAM;Can you see us?
76;TRAVIS;Just your jewelry floating around in the empty space.
77;TALIESIN;I was about to be nerdy enough to say that all vampires in the White Wolf universe are picked up by electronics.
78;TALIESIN;Yeah.
79;TALIESIN;There's only one clan that even is not reflected in the mirror.
80;LIAM;I was just testing you.
81;TALIESIN;I know some of this!
