;Player_Name;Transcription_Text
0;MATT;Welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons.
1;MATT;Nice try, motherfuckers.
2;MATT;(all laugh) Anyway, welcome to tonight's episode.
3;MATT;Before we get into it, we have some announcements to do really fast.
4;MATT;First and foremost, getting to our fantastic sponsor for the evening.
5;MATT;Returning: the glorious Loot Crate!
6;MATT;Thank you so much, Loot Crate, for being fantastic and for being a sponsor for our show as long as you have!
7;MATT;It's been awesome!
8;SAM;Hi, guys!
9;MATT;Hi, Sam.
10;SAM;Oh, you didn't throw it to me yet, did you?
11;MATT;No, but I can.
12;MATT;Hey, Sam.
13;MATT;Why don't you tell us about our sponsor?
14;SAM;Hey, as I tell you guys-- Hey, crew.
15;SAM;By the way, crew: as I tell you guys about Loot Crate, can you guys get a camera up here?
16;SAM;I'm going to show some close-up things.
17;SAM;Should have done that ahead of time.
18;SAM;It's on its way.
19;SAM;Okay.
20;SAM;Loot Crate, the theme this week is Primal.
21;SAM;Brands include X-Men, Overwatch, Predator, you can go to lootcrate.com/criticalrole and use the promo code CRITICALROLE for 10% off.
22;SAM;And that's some severe savings.
23;SAM;Just a few days left to catch this month's theme, so check it out.
24;SAM;"They're a great sponsor; we love them."
25;SAM;They do so much for the show.
26;SAM;We genuinely appreciate them.
27;SAM;Okay, that being said-- and this will tie into Loot Crate, I promise-- I was thinking a lot this week about fan art.
28;SAM;Are you on me?
29;SAM;Whatever.
30;SAM;Fan art.
31;MARISHA;Where did that camera come from?
32;SAM;They're fast.
33;SAM;So, we have amazing fan artists on this show.
34;SAM;We get hundreds of art pieces every week.
35;SAM;We're floored by them constantly: legitimately amazing artists.
36;SAM;Talented, gifted.
37;SAM;And I was like, why should they get all the fun?
38;SAM;So I was like, I'm going to do my own fan art this week!
39;SAM;Because things people know about me, I'm a talented performer and all that stuff, but I'm also an emerging visual artist.
40;SAM;And this is a chance to get my art out to the world.
41;SAM;And so I'm going to present it right now.
42;SAM;Guys, this is art, so if you have any kind of a reaction that's real-- if you cry, if you clap, whatever.
43;SAM;I'll take it.
44;LIAM;Man.
45;LIAM;Joma, your time is over!
46;SAM;I'm going to start with Grog.
47;LAURA;So good!
48;SAM;It's pretty good!
49;LAURA;Did you really draw that?
50;MARISHA;Let me see over here!
51;MARISHA;Is that you?
52;MARISHA;Did you do that?
53;SAM;Magic marker on paper.
54;MARISHA;That's actually pretty good, man!
55;LAURA;I like it!
56;SAM;I feel like I got his rage and his ferocity.
57;TALIESIN;I'm feeling it.
58;SAM;Next up, she's hard: Keyleth.
59;MARISHA;That's pretty good!
60;SAM;I did Keyleth.
61;SAM;I should point out that all of these are signed and numbered by the artist.
62;MARISHA;I have some fierce bone structure going.
63;SAM;You're hard.
64;SAM;Lot of things going on.
65;MATT;I can see she's cast the 5th-level spell Body to Forest.
66;SAM;I didn't know how to draw bodies!
67;SAM;So I just went with grass!
68;LIAM;Druids don't shave pits, man.
69;SAM;Truth be told, I was drinking, so things get a little worse as we go.
70;SAM;So, this is Percy!
71;SAM;It's a lot of white.
72;SAM;I don't know how to paint with white or use white.
73;LIAM;To be fair, so is Percy.
74;SAM;He's a white guy with white hair.
75;SAM;I've got to work on this one.
76;SAM;Next up, a guy who's near and dear to me.
77;SAM;Here's Taryon Darrington.
78;SAM;Little art tip here, guys: don't use blue pencil on blue paper because it tends not to show up.
79;SAM;That's a free artist-to-artist tip for you guys.
80;TALIESIN;Wait, you need to turn it back this way more.
81;TALIESIN;Oh, okay.
82;SAM;There is a drawing there.
83;TALIESIN;Bold decisions.
84;SAM;It's just blue pencil on blue paper.
85;MATT;It's like one of the Magic Eye pictures.
86;MATT;You have to really focus to see it.
87;TALIESIN;I see a sailboat.
88;SAM;And then I was like, The people are going to want Scanlan, right?
89;SAM;So this one took the most time.
90;SAM;I will say this.
91;SAM;Took about an hour.
92;SAM;Mostly because I had to go to CVS to get more magic markers, so that was about 55 minutes of the time.
93;SAM;And then the rest was hardcore art.
94;SAM;And I feel like I really captured him.
95;SAM;He's got a flute.
96;SAM;He's got poop.
97;MARISHA;I love that you broke rule number one of Pictionary and labeled things!
98;SAM;Okay, I'm going to do the twins next.
99;SAM;Probably go a little wider because these will be side-by-side, all right?
100;SAM;So you can really get the artistry.
101;SAM;Okay, here they are.
102;LAURA;Which one's which?
103;LAURA;(all laugh)
104;SAM;Some may argue that I photocopied Vax and put pink ribbons in her hair to be Vex.
105;SAM;Some could argue that, and they would be correct.
106;SAM;But you can also tell them apart because he's got a knife and she's got a little bow and arrow.
107;TRAVIS;Are those arrows green?
108;SAM;I ran out of a lot of things, and I was drinking pretty heavily at this point, so I was probably fully drunk at this point.
109;SAM;And then last, but not least.
110;SAM;I mean, all together, I'd say probably an hour and a half it took me to do all these, including the CVS run.
111;SAM;And last but not least, I'm most proud of Pike Trickfoot, ladies and gentlemen.
112;ALL;Whoa!
113;SAM;Now, again, you could say that I printed out her IMDB page and colored it in, and you'd be right, but it is also art, and I will stick by that.
114;SAM;Now here's how this all ties into Loot Crate, guys.
115;MATT;It tied into The Dark Knight in that particular image.
116;SAM;I'm giving all of this art away tonight!
117;SAM;I'm doing a contest, an unsanctioned contest that I'm running myself.
118;SAM;So tonight, tweet me pictures of your Loot Crate stuff, like you and your Loot Crate shirt, or you holding a Loot Crate, or a screengrab of I just subscribed to Loot Crate!
119;SAM;Tweet it to me with the hashtag #BrianFosterSmellsLikeCabbage.
120;SAM;(all laugh) And I will, like a lottery, pick one at random to win all of this art signed by the artist.
121;SAM;One-of-a-kind pieces that will certainly go up in value-- maybe even before I die!
122;SAM;They will be worth a lot of money.
123;SAM;And these are all going to a fabulous art collector out there.
124;SAM;Thank you, Loot Crate!
125;SAM;Thank you, artists!
126;SAM;And that's it.
127;TALIESIN;What are you?
128;LIAM;Happy St. Pat's.
129;LIAM;That's the end of the episode, right?
130;SAM;You can pass them around.
131;SAM;Share them, show them.
132;MARISHA;When did you do these?
133;MARISHA;Last night?
134;SAM;I think it was after you left my house last night.
135;MARISHA;Are you serious?
136;MARISHA;We left at midnight!
137;SAM;Yeah, it was eleven-something.
138;TALIESIN;Is it my imagination that all of the half-elves kind of have the same weird chin thing going on?
139;MATT;It's consistent!
140;SAM;Yeah!
141;TALIESIN;I will also say that I definitely get Ashley as the Joker threatening the city.
142;SAM, MATT;Yeah.
143;TALIESIN;Millions will die.
144;MARISHA;Why the pink lipstick, man?
145;SAM;That's what girls wear!
146;MARISHA;Have you ever seen Ashley wear pink lipstick?
147;SAM;Yep.
148;SAM;Girls wear pink lipstick.
149;MARISHA;Although I appreciate her guns and her biceps.
150;MATT;She's a monstah.
151;TALIESIN;She's like if The Joker had a daughter with Krondor.
152;MATT;Thank you, Sam.
153;SAM;Sure, sure.
154;LAURA;Thank you, Sam, and thank you, Loot Crate!
155;MATT;Thank you, Loot Crate.
156;TALIESIN;What's that hashtag again?
157;SAM;#BrianFosterSmellsLikeCabbage
158;MATT;Okay, there we go.
159;MATT;Remember that, guys.
160;MATT;All right, merch update.
161;MATT;Same old, same old, I'm pretty sure?
162;LAURA;Merch update!
163;LAURA;There's merch still in the store!
164;MATT;Cool.
165;MATT;You've got stickers, mugs, patches, bracelets, stuff like that.
166;LAURA;All that stuff.
167;MATT;Logo shirts and the disturbingly comfortable How do you want to do this?
168;MATT;hoodies up there.
169;LAURA;It's true.
170;MATT;WonderCon!
171;MATT;We're going to be at WonderCon doing a live Talks Machina panel on Saturday, April 1st from 2-3 PM Pacific at the arena at the Anaheim Convention Center.
172;MATT;The big room.
173;MATT;So fill it, Critters!
174;MATT;Come on in!
175;MATT;We have plenty of room and space for you guys.
176;MATT;We want to try to show the convention that we are legion.
177;MARISHA;Not an April Fools' joke!
178;MATT;We're actually going to be there.
179;LAURA;This is legit.
180;LIAM;It is an April Fools' joke.
181;LAURA;No, it's not!
182;MATT;They gave us the big room and went, You can't fill this, and we're like, Yeah, we can.
183;MATT;So we're trying to prove to them that we can fill the room.
184;MATT;Come and join us, 2-3 PM.
185;LIAM;Bring 4,000 of your closest friends.
186;MATT;Wednesday Club!
187;MATT;Taliesin!
188;TALIESIN;Yes!
189;TALIESIN;I missed this week because I realized, once again, that I'm supposed to be doing things other than playing D&D and actually working in the real world.
190;TALIESIN;So I missed this Wednesday Club, but I'll be back next week.
191;TALIESIN;I don't actually know what the subject is yet because I've done nothing other than this all week.
192;SAM;Fantastic Four!
193;TALIESIN;Actually, probably not.
194;TALIESIN;We did Marvel last week.
195;TRAVIS;Old Man Logan!
196;TALIESIN;Maybe.
197;TALIESIN;No Marvel this week!
198;TALIESIN;We've got to let DC, and Image, and independent books may give a thing.
199;TRAVIS;X-O Manowar!
200;TALIESIN;X-O Manowar?
201;TALIESIN;You are a nerd, dude, whoa!
202;TALIESIN;Are you coming on?
203;MATT;How about just Manowar?
204;MATT;The band.
205;TALIESIN;I was going to say, will you come on our X-O Manowar show if we do one?
206;TRAVIS;I don't know, man.
207;TRAVIS;I like football.
208;TALIESIN;Okay.
209;TALIESIN;I love you.
