;Player_Name;Transcription_Text
0;MARISHA;Hi, everyone, and welcome to tonight's episode of Critical Role!
1;MARISHA;Trinket's Honey Heist!
2;MARISHA;Oh my god.
3;MARISHA;I would like to start off by saying that this is terrifying.
4;MARISHA;And that's it!
5;MARISHA;So, let's get to our announcements really fast.
6;MARISHA;I believe we have a sponsor, right, Sam Riegel?
7;SAM;We do have a sponsor tonight.
8;SAM;Our sponsor tonight is Marvel Puzzle Quest, friends of the show.
9;SAM;Now, here's the thing.
10;SAM;I was so excited about the Honey Heist and having Marisha Ray as our DM, I forgot to write an ad for Marvel Puzzle Quest.
11;SAM;Don't worry, though.
12;SAM;We're in good hands.
13;SAM;I prepared for such an event.
14;SAM;A long time ago, I recorded a generic ad, so we'll just play that in its stead, because I didn't write anything original.
15;SAM;So guys, go ahead and roll that generic ad.
16;SAM;Here it comes.
17;SAM;Little delay.
18;SAM;It's going great.
19;SAM;OFF-SCREEN VOICE #1: Hey big bro, what you doing?
20;SAM;OFF-SCREEN VOICE #2: You're such a dweeb, little bro.
21;SAM;You haven't heard of-- Marvel Puzzle Quest!
22;SAM;#1: Sounds awesome, but wait.
23;SAM;What's-- Marvel Puzzle Quest!
24;SAM;#2: Dude, it's the best-- Video game!
25;SAM;#2: --I've ever-- Played!
26;SAM;#2: --It's so killer-diller, because it's got-- Features some of your Marvel teams, like X-Men, Avengers, and Guardians of the Galaxy!
27;SAM;#1: No way!
28;SAM;#2: Way!
29;SAM;And also-- You can recruit Thor, from Thor: Ragnarok, and Nightcrawler!
30;SAM;#2: --which is way radical!
31;SAM;#1: Sounds tubular!
32;SAM;Can I try your-- Marvel Puzzle Quest!
33;SAM;#2: Whoa, whoa, I don't let doofuses touch my-- Marvel Puzzle Quest!
34;SAM;#2: --get your own!
35;SAM;#1: Me?
36;SAM;But how?
37;SAM;I'm not made of money!
38;SAM;#2: You don't need to be, you dingus!
39;SAM;You can get-- Marvel Puzzle Quest!
40;SAM;#2: --for the low price of-- It's free.
41;SAM;#1: Hold up!
42;SAM;It only costs-- It's free.
43;SAM;#2: That's right, nerd-face!
44;SAM;The price is-- It's free.
45;SAM;#1: Whoa!
46;SAM;That's so-- Affordable.
47;SAM;#2: I know!
48;SAM;So get some-- Marvel Puzzle Quest!
49;SAM;#2: --for yourself at your local-- Apple Store, Google Play, Amazon App Store, and Steam!
50;SAM;#1: Oh, you know I will, big bro!
51;SAM;#2: Righteous, little bro!
52;SAM;#1: Sweet!
53;SAM;#2: Boo-yah!
54;SAM;#1: Dope!
55;SAM;#2: Ch'yeah!
56;SAM;#1: Whoomp, there it is!
57;SAM;#2: Fucken!
58;SAM;#1: Phat!
59;SAM;#2: Gettin' jiggy!
60;SAM;This goes on for a while.
61;SAM;Let's cut it there!
62;SAM;#2: Talk to the hand!
63;SAM;#1: Ch'yeah!
64;SAM;#2: Yeah!
65;SAM;#1: Ch'yeah!
66;SAM;Sorry about that.
67;SAM;It's a long one, guys.
68;TALIESIN;You were so prepared.
69;TALIESIN;I don't feel well anymore.
70;BRIAN;I hope that the audio of that stuff didn't end up on the stream, and they just saw you going, Marvel Puzzle Quest!
71;SAM;That would be amazing.
72;SAM;Sorry it took so long, Marisha.
73;MARISHA;No, anything to delay my impending doom.
74;MARISHA;Okay.
75;MARISHA;Merch!
76;MARISHA;Laura knows what's up, isn't that right--?
77;MARISHA;Oh, Matt, you want to do merch?
78;MATT;Hi!
79;MATT;I mean, the big news is that today, available, we have the art book!
80;SAM;Oh my god!
81;LIAM;It's so beautiful.
82;TALIESIN;It's full of stars.
