;Player_Name;Transcription_Text
0;MATT;Hello and good evening, everyone, and welcome to Critical Role, where a bunch of us crazy, zany, nerdy-ass voice actors play Dungeons and Dragons.
1;MATT;"For those of us meeting us for the first time, welcome; this is us playing DND from a homebrew campaign with a few homebrew rules, but overall, it's a fun time."
2;MATT;Couple of announcements I want to get over before we start up the game: One, we have a subscriber challenge, apparently, every 100 subscribers we get, we are giving away a signed poster of the cast of Critical Role, as well as a signed portrait or a giant poster of a beautiful piece of art by Kit Buss, our official artist.
3;MATT;The cast will be signing both of those and giving those away to whoever wins and every 100 subscribers whoever is active in the chatroom will be opting in to be chosen randomly for that prize, so we'll keep an eye out for that and we will be announcing those winners as they come in.
4;MATT;So that's every 100 subscribers.
5;MATT;Also, there is a challenge that if we can manage to hit 7,000 subscribers by the beginning of the day tomorrow, the streaming tomorrow, one, there will be apparently some sort of Pikachu costume will be purchased and worn around the studio.
6;MATT;This is all the information I have, and I'm excited at the vagueness that was presented to me, because that could mean anything, which, you know, with enough pressure, peer pressure especially, anyone can be put into a Pikachu costume.
7;ZAC;Not anyone.
8;MATT;(laughs) Anyone.
9;MATT;Also, there is apparently a promise for a party tomorrow evening with some fun guests and performers if we manage to hit 7k by the beginning of tomorrow's stream.
10;MATT;This has been given to me by our gracious Overlord.
11;MATT;Also, apparently the mods have their own challenge if we hit 7k by tomorrow that I've been told I don't really need to mention, which means I'm going to mention it, because apparently, there will be a Snugglelord or Overlord body pillow made.
12;MATT;I think you should try and make that happen.
13;ZAC;I asked really politely for that not to be mentioned.
14;ZAC;Cool, no, I'm going to remember that.
15;MATT;How could you not mention that?!
16;MATT;How could you not mention that?
17;MATT;So 7k, guys.
18;MATT;See if we can, see if we could make that happen, because I think it means if one can be made, many can be made and I think all of us here at Critical Role would be happy to have copies for ourselves.
19;MATT;So that's now up in the air.
20;MATT;Let's see.
21;MATT;A couple other quick announcements: we also have our charity, 826LA, they're a fantastic charity, 826 across the nation, but especially we're donating to 826LA.
22;MATT;They have afterschool programs and a lot of tutoring for creative writing skills and general literacy skills-- I can't talk today-- for kids from five up to late teens.
23;MATT;"They're a great charity; check them out."
24;MATT;We really appreciate you guys' support in that.
25;MATT;Also, we will have a one week break in Critical Role next week as both me and Marisha will be out of town doing that thing in the desert, so we'll be gone for a week, but we will return the week after, so that will be the second week of September to pick up our regular Critical Role schedule from there.
26;MATT;I think that's it, and that's all.
27;MATT;Let's see if anybody else have any major announcements.
28;TRAVIS;Love you.
29;MATT;Oh, Grog's being sweet over there.
30;MATT;We'll have some fun things to show when we come back, but in the meantime, let's go ahead and get ourselves ready to jump on in to our next session of Critical Role.
31;MATT;[dramatic music] All right, guys.
32;MATT;Welcome back.
33;MATT;Picking up where we left off to give you guys some overview here, the party had put themselves in a situation where they-- Taliesin is currently cleansing the area of Wil Wheaton's dice rolls from the previous two weeks.
34;LAURA;Feel better?
35;TALIESIN;We'll see if I feel better.
36;MARISHA;No, it does.
37;MARISHA;The energy feels better.
38;TALIESIN;No, feeling better.
39;LIAM;If there's one place to use the flamethrower, I think it's on that.
40;TALIESIN;It's right there.
41;TALIESIN;Salt the earth.
42;LAURA;No, like you're not so much right there.
43;LIAM;"I was being facetious; I didn't see it."
44;LIAM;I'm so comforted that it's on your wrist right now.
45;MATT;That's okay, we'll look for it later.
46;MATT;"I think we may be down one Scanlan tonight; unfortunately, Sam couldn't make it."
47;MATT;So we will be missing our gnome bard for the evening.
48;MATT;I know, he's got family stuff planned tonight.
49;MATT;Ohana means family in a language that doesn't exist in this world.
50;MATT;That's okay.
51;MATT;The party had unknowingly broken the law of Vasselheim and as such, found themselves in a conundrum where they had to choose either to go to the seat of judgment and be judged for breaking the law, or they could join the Slayer's Take, which is a guild of monster hunters in the town, which they caused this infraction towards.
52;MATT;They agreed to instead join the guild.
53;MATT;However, in doing so, they had to undergo a trial.
54;MATT;The trial involved the party being split into two different groups and set on a journey to hunt a specific creature for each group, along with a couple of newcomers.
55;MATT;So we had our couple guest episodes for each group, separate to do their own little venturing.
56;MATT;Everybody survived, which was good.
57;MATT;(cheering)
58;TALIESIN;Not everybody.
59;MATT, LAURA;Oh.
60;MATT;We'll get to that.
61;MATT;We will be coming back to the game in just a moment.
62;MATT;Real fast, Travis, you should show us the really cool little thing that you--
63;TRAVIS;For my birthday, I got this.
64;TRAVIS;This is really great and heavy.
65;ORION;If it was sharp, it would be a functional weapon.
66;LAURA;It is a functional weapon without sharpening.
67;MATT;So between that and Orion's wrist-mounted fireball launcher, we are covering all the bases.
68;MARISHA;We have Liam's daggers.
69;MARISHA;Laura's gotten a bow.
70;LAURA;"I have; I can't wait to shoot."
71;TRAVIS;Matt got a cloak.
72;MATT;I did get a cloak.
73;MATT;We're slowly being converted by you guys into our respective roles.
74;LIAM;I think the one that I'm the most nervous about receiving in the mail is necrotic.
75;LIAM;(laughter) Somewhere, there's a guy working in a morgue going, Oh!
76;TALIESIN;That's coming to my house.
