;Player_Name;Transcription_Text
0;MATT;Hello everyone and welcome back to Critical Role.
1;MATT;I know we missed you guys last week.
2;MATT;We had crazy E3 coverage and the stream was fantastic in getting all that to you, and to me because I couldn't be there.
3;MATT;So thank you to the stream team for making all of that happen last week.
4;MATT;But we return, nevertheless, to the wondrous realm of Exandria, and the adventures that happen in this wonderful world of Critical Role.
5;MATT;It's been a week.
6;MATT;I'm a little crazed right now.
7;MATT;So be prepared for crazed Mercer today.
8;ORION;Yeah, crazed Mercer!
9;MATT;What could possibly go wrong?
10;MATT;All right.
11;MATT;So before we get started here, a couple-- a few quick things, cool things!
12;MATT;First off, guys, our first winner for our subscriber giveaway is Valmoncen.
13;MATT;Congratulations!
14;MATT;You're going to win a signed Player's Handbook and a signed cast photo so congrats to you.
15;MATT;And we'll be giving those away for every 50 subscribers that we get throughout the show tonight.
16;MATT;So remember in order to be part of these giveaways you have to be active in the chatroom.
17;MATT;So every 50 subscribers, at 3,750 will be our next one and every 50 thereafter.
18;MATT;So we'll be giving away signed Player's Handbooks and signed photos of the cast.
19;MATT;Also, Facebook initiative that we're putting out there now.
20;MATT;For all you guys out there who could, go to the-- Hi there Sam.
21;SAM;Hi!
22;MATT;(laughs) If you have an opportunity, go to the Geek and Sundry Facebook Page, facebook.com/geekandsundry, and share on there both #CriticalRole and a reason why you think people should watch the show.
23;MATT;And we will be doing a giveaway for all the folks that do that, and that'll include a signed Player's Handbook, a signed photo, and this fantastic D&D Attack Wing Green Dragon Expansion Pack, which is just a cool looking mini in general.
24;MARISHA;I want that!
25;MATT;Well too bad.
26;MATT;They're going to get it.
27;MATT;You guys.
28;MATT;One of you magical people are going to get this.
29;MATT;So go to the Facebook of Geek and Sundry, share your best reasoning to the world on there why people should check us out and maybe win that, which would be cool.
30;MATT;Also, as a heads up, let's see, we have a new shirt up!
31;MATT;I'm sure you've seen a fantastic new Critical Role shirt.
32;MATT;It's only a two-week limited run again.
33;MATT;It's designed by one of our awesome fans, Matt Abernathy.
34;MATT;Well done and thank you!
35;MATT;(cheering)
36;ORION;Matt Abernathy!
37;ORION;Did I say it right?
38;MATT;You did.
39;MATT;I believe so.
40;MATT;If not, you're welcome to get angry at us on the internet.
41;MATT;But that just went up.
42;MATT;It has our little awesome 8-bit--
43;SAM;Is there a time limit on those, Matt?
44;MATT;Two weeks.
45;SAM;Two weeks?!
46;SAM;You mean the people out there have only two weeks to get this t-shirt?
47;MATT;This is true.
48;SAM;Will you tell me this.
49;SAM;Is it made of fine material?
50;SAM;Is it a handcrafted t-shirt?
51;MATT;The finest.
52;MATT;If there were a t-shirt to gird your loins with, this is the one to do it.
53;SAM;You heard the man.
54;SAM;The two weeks is ticking now.
55;SAM;Slightly less.
56;MATT;And to be fair, girding your loins does actually involve cloth.
57;MATT;Look it up on Google.
58;MATT;It's an interesting process, I think more people could do it.
59;MATT;It helps aerate the... anyway.
60;MATT;And last thing!
61;MATT;There's a cool RPG app game that launched today called Soul Hunters, on app stores, iOS and Android I think, that I did some voice-over for a few of the characters in the game.
62;MATT;It's a fun project, you should check it out.
63;MATT;It just launched today.
64;MATT;But for the next 24 hours, anyone who downloads the game and puts in the promo code Critical Role will get a free champion that I voiced.
65;MATT;An awesome tank fellow who is a lot of fun, so go check that out and get a free tank.
66;MATT;And also for every ten subs we have ten key giveaways for the game.
67;MATT;I think it is upwards close to $100 worth in game giveaway material and free money and stuff in the actual app itself.
68;MATT;So every ten subscribers we'll be putting out a special key to that winner for use in the Soul Hunters game, so check that out!
69;MATT;Good times.
70;SAM;Wait.
71;SAM;Marisha.
72;SAM;Say thank you for that thing.
73;MARISHA;Thank you to whomever got us this amazing super cool looking bottle of scotch!
74;MATT, TRAVIS, ASHLEY;What?
75;LAURA;Whoa, that's magic.
76;MARISHA;I know.
77;MARISHA;Check that out.
78;ORION;It's Taurez.
79;MARISHA;It's Taurez Brandy.
80;LAURA;Wait!
81;LAURA;Wait, there was a card on the box.
82;SAM;Oh yeah.
83;MARISHA;There was a card on the box.
84;SAM;But that would be over there somewhere.
85;MARISHA;We sort of wanted it now, so we jumped the gun.
86;MARISHA;I blame Sam.
87;MATT;Where's the card and the box?
88;SAM;I threw the card on the floor and took the scotch.
89;ZAC;Okay, you guys.
90;ZAC;There was a card with stuff on there.
91;SAM;Oh!
92;SAM;It's-- sorry.
93;MATT;If you don't mind, go ahead.
94;SAM;Hi, Geek and Sundry Crew!
95;SAM;So while this package is actually mainly for the Critical Role cast, I hope that they share it with you guys, too!
96;MARISHA;Well...
97;LAURA;Oh!
98;LAURA;That's not going to happen.
99;SAM;Oh, I guess that means these guys.
100;SAM;It's a small way of thanking you for all your hard work for bringing us Critical Role every week and making my life a bit more bearable.
101;SAM;I would so appreciate holding off on giving this to the cast until the entire party is there-- Sorry Liam.
102;SAM;I should've also sent you a note for the cast, through Twitch to go along with the package and it would be amazing if you could ensure that they get it along with the package.
103;SAM;Keep being awesome!
104;SAM;Prometheus Theus.
105;MATT;Thank you, Prometheus Theus!
106;LAURA;See, that's why you read the card before you open the box.
107;MARISHA;Thanks, Prometheus!
108;ORION;Thank you, Prometheus.
109;ASHLEY;Where's Taliesin?
110;MATT;Taliesin will be here shortly, he's running a little behind.
111;MATT;Yeah, the problem with having this at 7PM on a Thursday in Los Angeles is that depending on where you're coming from, you may not get here by 7PM.
112;MATT;But he'll be here shortly.
113;MARISHA;That's true, yeah, Taliesin's coming.
114;MATT;Thank you!
115;MATT;That's amazing.
116;MATT;And whenever that is done, that bottle is going to be repurposed for some sort of potion.
117;MATT;It's happening.
118;ASHLEY;Oh, we could make it a candle.
119;MATT;Oh yeah.
120;MATT;Whoa.
121;LAURA;Ashley makes awesome candles out of bottles.
122;ASHLEY;Well you just put the lighter fluid and a rope--
123;MATT;So we're doing that, right?
124;ASHLEY;Yeah.
125;MATT;That lives now as an alcoholic container, but will eventually become an awesome on-set candle.
