;Player_Name;Transcription_Text
0;MATT;Welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons!
1;MATT;Tonight's going to be an interesting episode, but before we get to that, a couple of quick announcements and a couple of cool things we wanted to show you.
2;MATT;One, our friend of the show, Kiki, who we saw previously made the awesome Fenthras bow replica for Laura over there recently decided to go ahead and also create Cabal's Ruin.
3;MATT;Taliesin, do you want to come over here and try this on?
4;TALIESIN;No, I'm getting into that.
5;MARISHA;It is on your body.
6;MATT;Come attune to this shit, boy!
7;MARISHA;Go sit in the corner with it for 30 minutes.
8;LIAM;Put it on.
9;LIAM;Oh my god.
10;TRAVIS;Stand in front of this table.
11;TRAVIS;Stand in front of this camera.
12;TRAVIS;No one can see you over there.
13;TRAVIS;Why are you getting totally naked?
14;LIAM;It looks just like Tom Cruise's!
15;TRAVIS;Stand over here!
16;MATT;Go over there.
17;TALIESIN;Where?
18;TRAVIS;In front of the table, you dicklord!
19;TRAVIS;Yes!
20;SAM;Someone get a camera on this guy.
21;TALIESIN;I don't know which camera is--
22;TRAVIS;Put your butt against this table!
23;TRAVIS;Kneel down, Taliesin!
24;MARISHA;Taliesin, you work in film and TV.
25;MARISHA;You know how this works!
26;MARISHA;Get behind where we are.
27;LAURA;No, he wants to be right there.
28;TALIESIN;I know.
29;TALIESIN;(laughs)
30;LIAM;Oh my goodness.
31;TALIESIN;Our plan's going to go so well.
32;MATT;And she also made a fantastic replica of Whisper, the blade that was previously attuned by our dear rogue.
33;MATT;Will you pass that over to Liam?
34;TRAVIS;And will you hold up that mini?
35;LAURA;You get to have that because you took two Vestiges.
36;TRAVIS;This amazing mini was done by Eric Blumkiss-- I'm sure I'm messing up the name-- from Sweden.
37;TRAVIS;It's an incredible Grog mini that's so detailed and amazing, and I had to have it, so I promised our firstborn child to him.
38;LAURA;Oh, good times.
39;MATT;That might make an appearance tonight as a proxy Grog for battle.
40;TALIESIN;I would break everything on the way back here.
41;MATT;And also, since it was recently Sam's birthday.
42;SAM;What?
43;SAM;A present for me?
44;SAM;On stream?
45;MATT;It's from me and Marisha.
46;TALIESIN;Happy pineapple day.
47;SAM;Oh, this is so exciting.
48;SAM;What did I get?
49;SAM;It's a great gift!
50;SAM;Shirt-ception!
51;MARISHA;Yay!
52;SAM;Part four!
53;MARISHA;Must keep it going!
54;SAM;(yells) Oh man!
55;SAM;This is the best gift!
56;SAM;It's the gift that keeps giving.
57;TRAVIS;The four of them stacked are pretty fucking incredible.
58;MARISHA;I know, I think you've aged through the process.
59;SAM;Yeah.
60;SAM;I'm going to take a picture of me.
61;SAM;Someone can put that on a shirt.
62;SAM;Oh man, this is amazing.
63;MATT;We are slowly folding into infinity.
64;MATT;Sam's shirts will be the end of all existence.
65;SAM;That's so great.
66;SAM;That's my favorite gift I've ever gotten.
67;LIAM;That's what's inside the black spinning marble underneath Whitestone.
68;SAM;Oh man.
69;SAM;Thank you, guys.
70;SAM;That's so sweet.
71;MATT;Happy birthday, Sam.
72;MARISHA;So sweet.
73;MATT;All right, announcements for the evening.
74;MATT;First off, our fantastic sponsor Loot Crate is back.
75;MATT;Sam, do you have anything?
76;SAM;I prepared a history lesson tonight.
77;SAM;It's a history of crates.
78;SAM;Ancient Greece: Zeus presents a lovely crate to the first woman on earth, a lovely gal named Pandora.
79;SAM;It contained death and evil, corrupted the world forevermore.
80;SAM;"Egypt: 1957, the Ark of the Covenant-- sort of a crate; it carried the Ten Commandments-- is opened by Colonel Dietrich and Dr. Rene Belloq."
81;SAM;Ghosts fly out, and it melts the faces of several Nazis, while Indiana Jones hides his face.
82;SAM;Los Angeles, California, 1995: Rookie detective David Mills, played by Brad Pitt, receives a cardboard crate from murder suspect John Doe!
83;SAM;It contains the head of his girlfriend, Gwyneth Paltrow.
84;SAM;Your town, present day: you receive a small, expertly constructed crate that contains geek chic gear and apparel from The Walking Dead, Nightmare on Elm Street, Friday the 13th, Texas Chainsaw Massacre, and Halloween!
85;SAM;Now, which would you rather get?
86;SAM;The Ark of the Covenant?
87;SAM;Pandora's box?
88;SAM;A box with Gwyneth Paltrow's head in it?
89;SAM;Or a Loot Crate, which you can use code CriticalRole to get 10% off your monthly crate.
90;SAM;Guys, I think there's only one choice.
91;MARISHA;That might be my favorite one.
92;MARISHA;That might be my favorite one you've done.
93;MARISHA;That was good.
94;LIAM;We've got to slow you down or Loot Crate is going to poach you for ads.
95;SAM;That would be fine!
96;SAM;I would much rather do these!
97;SAM;I would do these for money every day!
98;SAM;(laughter)
99;MATT;Curses!
100;MATT;Thank you, Sam.
101;MATT;And thank you, Loot Crate.
102;MATT;Head up: me and Taliesin will be flying out tomorrow to be attending a convention this weekend called Another Anime Convention.
103;MATT;Another Anime Con is in New Hampshire--
104;LIAM;Florida.
105;MARISHA;Boston.
106;MATT;No!
107;MATT;I looked it up.
108;MARISHA;You're not sure.
109;MATT;(giggles) We'll be doing panels and signings and all kinds of other fun stuff this weekend, so please come and say hi, ask questions, bring things to get signed.
110;MATT;"Come meet us; we would love to see you."
111;MATT;It'll be a lot of fun.
112;MATT;Also, Marisha, you have a new Signal Boost run coming up you want to talk about?
113;MARISHA;Oh yes!
114;MARISHA;We're doing a Halloween special edition.
115;MARISHA;Two runs, starting Tuesday, and we're bringing back all the hosts!
116;MARISHA;Taliesin and I are the first episode, and I know you guys love us, so for everyone who's like, I'm not watching anymore because Taliesin's not the host anymore!
117;MARISHA;Now you should watch again.
118;TALIESIN;I'm back.
119;TALIESIN;What are you going to do?
120;MARISHA;You're good at the spooky stuff.
