;Player_Name;Transcription_Text
0;MATT;Welcome, everyone, to this Thursday's episode of Critical Role, where a bunch of us nerdy-ass voice actors get together and play Dungeons & Dragons.
1;MATT;This will be our 10th episode, I think, which is awesome.
2;MATT;"For all the classic folks that have been coming every week, good to see you again; for a bunch of newcomers out there as well, welcome and thank you."
3;MATT;I hope you enjoy.
4;MATT;We're going to cut to some videos here.
5;MATT;Probably the last time that we run the character backstories at the start of the show.
6;MATT;We usually use it as partially a stall method when some of our players haven't gotten here on time.
7;MATT;(clears throat) i.e., Scanlan.
8;MATT;But he's on his way, I'm sure.
9;MATT;But also since we have a lot of new people watching, and we figured it would be cool for them to actually get an idea of the character backgrounds, as well, but going forward, we'll just be playing them for the intermission break.
10;MATT;So we'll be back here in about 10 minutes or so.
11;MATT;In the meantime, enjoy the character backstories.
12;MATT;We'll see you guys in just a moment.
13;MATT;[dramatic music]
14;ASHLEY;Pike grew up on the outskirts of town, near the Bramblewood.
15;ASHLEY;Her ancestors were a family of deep gnomes with quite an unfavorable reputation.
16;ASHLEY;Thievery, destruction, and trickery left them with the curse of the last name Trickfoot.
17;ASHLEY;Sarenrae, the goddess of healing and redemption, had other plans for Pike's great-great-grandfather Wilhand, who left his family at a young age after a dream, a dream that changed the course of the Trickfoot family.
18;ASHLEY;Wilhand devoted his life to Sarenrae and pledged from then on that him and his family would live a life of service and devotion.
19;ASHLEY;As a child, Pike seemed to have an affinity to heal.
20;ASHLEY;Whether it was animals, people, or even flowers, she felt she had a purpose in making things whole that had once been broken.
21;ASHLEY;She studied and learned the ways to heal though divine magic.
22;ASHLEY;She lived a peaceful life, quiet and simple, until one day, Wilhand was captured and almost killed by a group of goliath barbarians.
23;ASHLEY;One of the goliaths took a stand against the murder of the innocent gnome and he himself was beaten, bloodied, and left for dead, abandoned by his herd.
24;ASHLEY;Wilhand went to Pike for help.
25;ASHLEY;She prayed and healed this barbarian as best she could, bringing him back to life.
26;ASHLEY;When he awoke, she discovered his name was Grog Strongjaw.
27;ASHLEY;After that, they were best of friends, a rather unlikely pair.
28;ASHLEY;Little did she know that in a few years' time, Grog would soon return the favor and bring her back from the clutches of death.
29;ASHLEY;(roar, crunch) After being killed in battle, Pike felt angry.
30;ASHLEY;She wanted to be stronger so that it would never happen again.
31;ASHLEY;She spent four months at sea training with the men and women aboard a ship called the Broken Howl.
32;ASHLEY;Gripping her holy symbol in one hand, and her morningstar in the other, this time, Pike is ready.
33;TRAVIS;Right, Listen up!
34;TRAVIS;If you have ale, then you have a friend in Grog Strongjaw.
35;TRAVIS;A goliath of towering height and size, this barbarian has an appetite for the two great loves in his life: combat, women, and ale!
36;TRAVIS;(chuckle) (record scratch) Wait.
37;TRAVIS;Easily the brains of the group, Grog is often consulted for his vast knowledge of shapes, colors, and (chuckle) shiny things!
38;TRAVIS;Also ale.
39;TRAVIS;In his early years, armed with his two-handed great axe, Grog often enjoyed proving his might amongst the ranks of his family's wandering herd.
40;TRAVIS;But after coming upon an unsuspecting elderly gnome in the woods, he objected to the killing of such an innocent life.
41;TRAVIS;A creature of impulse, Grog felt only pity for this-- well, this terrified little thing.
42;TRAVIS;And his disobedience cost him dearly.
43;TRAVIS;Beaten bloody and banished by the herd leader, his uncle Kevdak, Grog was abandoned and left to die.
44;TRAVIS;Exiled from his herd, it was then that the relative of the very gnome he fought to save, saved him.
45;TRAVIS;It was the kindness of a gnome cleric named Pike that healed Grog, bringing him back from death's edge.
46;TRAVIS;And they have remained close friends ever since.
47;TRAVIS;Most nights, Grog can be found challenging entire taverns to wrestling matches!
48;TRAVIS;Ha!
49;TRAVIS;or accompanying Scanlan to the nearest house where you pay for… lady favors.
50;TRAVIS;Also ale!
51;MARISHA;A first impression of Keyleth would leave you with little information on the half-elven druid.
52;MARISHA;You might even think that her social awkwardness due to her sheltered upbringing is kind of sweet.
53;MARISHA;(chuckle) Of course, it would be unwise to underestimate her based on first impressions.
54;MARISHA;(thunder) Under that unintimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally!
55;MARISHA;(soft chuckle) Born to the Air Tribe of the Ashari people, Keyleth was raised with a deep love of nature and the elemental magics.
56;MARISHA;It is her people's inherent duty to protect the delicate areas in Tal'Dorei where the four elemental planes begin to bleed with this realm.
