;Player_Name;Transcription_Text
0;BRIAN;What's up?
1;BRIAN;We've got, like, a Keyleth's hair of cables down here to get through.
2;BRIAN;How are you guys?
3;BRIAN;(cheering) I know it's early.
4;BRIAN;Thank you for lining up and for coming, and man.
5;BRIAN;Where's Manleth at?
6;BRIAN;I saw on Twitter.
7;BRIAN;Yes!
8;BRIAN;That is awesome.
9;BRIAN;You look great!
10;BRIAN;That's cool.
11;BRIAN;Come get some free shit after.
12;BRIAN;Oh, I forgot, there's a note here.
13;BRIAN;There may be some people under 18 years of age.
14;BRIAN;It also says, your kids are better off in a hot car than in a room with Sam Riegel.
15;BRIAN;If there's-- (laughter) Oh, man.
16;BRIAN;Going to check the lock on my hotel room.
17;BRIAN;Quick reminder: this panel will air in its entirety Tuesday night, 7:00PM, in our normal time slot on Twitch and Alpha, 7:00PM Pacific, so tune in, listen for your voice not laughing at my jokes.
18;BRIAN;Lastly, before I bring out my guests for this panel, we're going to have a Q&A for about probably second half to three quarters of the panel.
19;BRIAN;The mic is here.
20;BRIAN;Thank you, Vanna.
21;BRIAN;If you get up to the mic and you get your question asked, come up and get a Free Denise pin.
22;BRIAN;Who has the Free Denise pins?
23;BRIAN;Denise!
24;BRIAN;(cheering) Stand up, Denise!
25;BRIAN;Stand up!
26;BRIAN;(cheering) Come get a Free Denise pin from Denise if you get your question asked today.
27;BRIAN;That's awesome.
28;BRIAN;A lot of people still ask me if she's real or not.
29;BRIAN;Please don't pinch her to find out if it's true, but you can say hi.
30;BRIAN;Just be polite.
31;BRIAN;#boundaries.
32;BRIAN;Without further or-do, I would like to bring out my guests, the cast of Critical Role.
33;BRIAN;(cheering) Travis Willingham!
34;BRIAN;(cheering) Marisha Ray!
35;BRIAN;(cheering) Taliesin Jaffe!
36;BRIAN;(cheering) Ashley Johnson!
37;BRIAN;(cheering) Sam Riegel!
38;BRIAN;(cheering) Liam O'Brien!
39;BRIAN;(cheering) Laura Bailey!
40;BRIAN;(cheering) And Matthew Mercer!
41;BRIAN;(cheering)
42;LAURA;I feel like this chair is really low.
43;BRIAN;Do we have any phone books you could sit on?
44;MATT;Get a Comic Con booster seat.
45;MATT;It'll be good.
46;LAURA;Excuse me.
47;BRIAN;We'll get one requested for next year.
48;TRAVIS;It is like an elementary school chair.
49;MARISHA;It is very-- yeah.
50;TALIESIN;I feel like I need a booster.
