;Player_Name;Transcription_Text
0;MATT;Hello everyone, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons and Dragons and can't listen to a count off screen when we're going to go live.
1;MATT;But I appreciate the effort guys.
2;LIAM;Nobody could hear me say, Scaramucci, I fucked up.
3;MATT;I did.
4;MATT;Don't do that.
5;MATT;His life's hard enough right now.
6;MATT;All right.
7;MATT;Anyway, bringing this back in, thank you for joining us.
8;MATT;We'll pick up here in a minute for the actual story, but first we have some quick announcements.
9;MATT;No, not Siri.
10;MATT;Announcements.
11;MATT;Come on.
12;MATT;She's all right.
13;MATT;First and foremost, tonight's episode is sponsored by our friends at Puzzle Quest.
14;MATT;Magic: the Gathering.
15;MATT;Samuel, you wanna talk about this?
16;SAM;Hi, everyone.
17;SAM;It's me, Sam Riegel.
18;SAM;Tonight, we're pleased to be sponsored by Magic: the Gathering - Puzzle Quest, which you can find at bit.ly/magicrole.
19;SAM;Guys, the hour of devastation is at hand in Magic: the Gathering - Puzzle Quest.
20;SAM;Check out new card abilities like Eternalize and the latest Planeswalker to arrive: Elspeth, the Sun's champion!
21;SAM;"Not second or third place; the Sun's champion!"
22;SAM;Jump into daily live events where you can compete alongside your coalition for top placement or head over-- I don't know any of these words.
23;SAM;(laughter) Or for top placement or head over to the all new training grounds to perfect your deck!
24;SAM;With over 150 new cards, you can craft an all new strategy to dominate the leaderboards!
25;SAM;Magic: the Gathering - Puzzle Quest: 50% Magic, 50% match three RPG, 100% Puzzle Quest!
26;SAM;Download on the App Store or Google Play.
27;SAM;Okay.
28;SAM;So typically, when Puzzle Quest is our sponsor I do a little quiz with Taliesin.
29;SAM;Today I'm going to throw it to Liam O'Brien, just to mix it up.
30;SAM;The theme of tonight's quiz is: Is this a Magic: the Gathering card or a Kama Sutra position?
31;SAM;(laughter) Black Lotus.
32;LIAM;That is Kama Sutra.
33;SAM;That is Magic: the Gathering.
34;MARISHA;A classic!
35;MARISHA;That is the world's most famous Magic: the Gathering card!
36;SAM;Reverse cowgirl.
37;LIAM;Magic: the Gathering.
38;MATT;Strangely, yeah.
39;MATT;White deck.
40;SAM;She Wolf.
41;LIAM;She Wolf is Magic: the Gathering.
42;SAM;No, that's--
43;LIAM;God damn it!
44;LIAM;(laughter)
45;SAM;Lone Wolf.
46;LIAM;That's Magic: the Gathering.
47;LIAM;I'm just doing B on every question.
48;SAM;Illicit Auction.
49;LIAM;That's Magic: the Gathering.
50;SAM;You're correct!
51;SAM;The Angry Pirate.
52;LIAM;That's a Sam Riegel original.
53;SAM;That's a Kama Sutra.
54;SAM;Correct, Liam O'Brien.
55;SAM;Maybe two more.
56;SAM;Two more.
57;SAM;The Curled Angel.
58;LIAM;That's so close to another phrase.
59;LIAM;Let's call that the Kama Sutra.
60;SAM;Correct!
61;SAM;The Mud Hole.
62;LIAM;(high voice) Magic: the Gathering?
63;SAM;Correct!
64;SAM;(cheering) The last one, last one: Excavation.
65;LIAM;Ew!
66;SAM;It's both.
67;SAM;(laughter) Marvel Puzzle Quest!
68;SAM;No!
69;SAM;Magic: the Gathering - Puzzle Quest
70;MATT;Yay, Puzzle Quest!
71;MATT;This time Magic.
72;MATT;Well done, Sam.
73;MATT;Well done, Liam!
74;TRAVIS;I was educated.
75;MATT;All right, moving on.
76;MATT;Laura, we had some updates you said as far as merch goes?
77;LAURA;Merchandise!
78;TRAVIS;She's playing with her giant trash bag of dice.
79;LAURA;I just finished organizing it, you guys.
80;LAURA;Okay.
81;LAURA;I wanted to give you guys some updates on some merch items.
82;LAURA;Those amazing posters?
83;LAURA;They will be sent out in a week.
84;LAURA;I think.
85;LAURA;Yes.
86;LAURA;They will be sent out in a week, because they're in the warehouse now, ready to get shipped.
87;LAURA;I've gotten a lot of messages asking where are the aprons?
88;LAURA;And the reason that they're not shipped yet is because we ended up selling so many that the manufacturer didn't have enough cloth to make the aprons, so then there was a backlog of that.
89;LAURA;So they're done, and they're about to get to the warehouse so you'll be getting your aprons in a couple weeks, and then we'll start getting them, so that's solid.
90;LAURA;Also, we have these awesome necklaces.
91;LAURA;Also, some other stuff.
92;SAM;Nice and vague.
93;MATT;Things are there.
94;MATT;(laughs) Thank you, Laura.
95;MATT;Let's see, next up.
96;MATT;GenCon live.
97;MATT;We are at the tail end of any available tickets for the show.
98;MATT;So if you haven't got one yet and you're still planning to be around or near Indianapolis for GenCon and want to come see, get it quickly.
99;MATT;We're about to close that out.
100;MATT;Looking forward to seeing everyone there who's coming, it's going to be fun and depending on the next couple episodes, I'm real curious to where it ends up when we get to GenCon.
101;LAURA;So it's going to be a canon episode?
102;MATT;Oh, it's a canon episode.
103;MATT;It's going to be the next episode.
104;LAURA;What if we all die at the live show?
105;SAM;If one of us dies tonight, do we not go to GenCon?
106;TRAVIS;Yeah, pretty much.
107;MATT;Well, we'll put you in the front row.
108;MATT;(groaning)
109;TRAVIS;If you die, we will lower you from above like an angel on a fly reel.
110;MATT;On the Peter Pan wire setup?
111;TRAVIS;With some asshole swinging you from side to side.
112;MATT;Just sending you across the audience.
113;TRAVIS;(yelling) I want to get down, I can't feel my legs!
114;MATT;Make an acrobatics check!
115;LIAM;It's going to be so fucking great.
116;MATT;So yes.
117;MATT;Look forward to that.
118;LAURA;I like how we all assumed it was going to be Sam that was dead and flying above the audience.
119;MATT;All right.
120;MATT;So also, the Critical Role podcast.
121;MATT;We have up to episode 30 now available.
122;MATT;Next batch went up, so those of you who are coming on the podcast audio version of our crazy story, those episodes 21 to 30 are available for you now.
123;MATT;Talks Machina, once again on Tuesdays.
124;MATT;We'll have a discussion about this episode next week and on Tuesday at 7:00pm Pacific, with our wonderful host Brian Foster on Twitch and Alpha.
125;LIAM;Is next week the one that they're off, though?
126;MATT;Are they off next week?
127;LIAM;I think they're taking a week off, no?
128;LIAM;The week after?
129;MARISHA;Both?
130;MARISHA;Both.
131;MARISHA;The week after Gencon we will be streaming the panel that we did at GenCon.
132;MARISHA;I feel like Brian is going to be in New York for Ashley's birthday right now.
133;MARISHA;He flew out today.
134;MATT;So not next Tuesday, but the Tuesday after.
135;LAURA;Wait, no!
136;LAURA;I thought he'll be back by then.
137;LAURA;No?
138;LIAM;He'll chime in on Twitter.
139;MATT;Follow Talks Machina on Twitter for updates about what's happening next episode.
140;TRAVIS;We planned this out way in advance.
141;MATT;Last couple things: Sagas of Sundry.
142;MATT;The final episode of Dread is now up on Alpha, and we'll see the finale of that crazy, crazy ride.
143;TRAVIS;It's so good.
144;TRAVIS;It's scurry.
145;MARISHA;We've got our first Sagas of Sundry tattoo!
146;MARISHA;It's beautiful and gorgeous.
147;MARISHA;I love it.
148;MARISHA;It's amazing.
149;TRAVIS;I watch the show with the lights on 'cause it creeps me out.
150;MATT;Good.
151;MATT;We didn't have that option.
152;MATT;And also the new episode of CelebriDND is up as well, where I got to dungeon master wonderful John Bradley who you may know as Sam Tarley on Game of Thrones.
153;MATT;Also, had a wonderful guest Laura and Liam joined us for that.
154;MATT;It was a lot of fun, so check it out.
155;MATT;I believe our last announcement today is the birthday of one fabulous goliath barbarian.
156;TRAVIS;Once a year, y'all.
157;TRAVIS;Once a year.
158;MATT;Travis Willingham, happy birthday, buddy.
159;LAURA;Happy birthday, bb!
160;TRAVIS;I can't die today, right?
161;SAM;Where's the cake?
162;TRAVIS;It's in my stomach.
163;LAURA;There's no cake, y'all.
164;SAM;But where's the cake?
165;TRAVIS;I mean, that was awesome.
166;MARISHA;I have a little cake eraser.
167;MARISHA;Do you want the cake eraser for the game?
168;MARISHA;Hang on.
169;MARISHA;Where is it?
170;MARISHA;Where did I put it?
171;MARISHA;Happy birthday!
